ID Number,id,mkey,part_measured,measurement_type,imperial,dimension1,unit1,dimension2,unit2,dimension3,unit3,dimension4,unit4,weight1,wunit1,weight2,wunit2,cdimension1,cunit1,cdimension2,cunit2,cdimension3,cunit3,cdimension4,cunit4,cweight1,cwunit1,cweight2,cwunit2,display,note,prior_attribution
KgJm-0025:000003,44648,758544,Length x Width x Thickness x Weight,,false,75.0,mm,61.0,mm,30.0,mm,,,194.0,g,,,"2,95276",in,"2,40157",in,"1,1811",in,,,6.84318,oz,,,Length x Width x Thickness x Weight: 75 mm x 61 mm x 30 mm x 194 g,,false,,,,,,,
KgJm-0025:000004,44649,758545,Length x Width x Thickness x Weight,,false,45.0,mm,30.0,mm,30.0,mm,,,41.0,g,,,"1,77165",in,"1,1811",in,"1,1811",in,,,1.44624,oz,,,Length x Width x Thickness x Weight: 45 mm x 30 mm x 30 mm x 41 g,,false,,,,,,,
KgJm-0025:000005,44650,758546,Length x Width x Thickness x Weight,,false,12.0,mm,11.0,mm,4.0,mm,,,1.0,g,,,",47244",in,",43307",in,",15748",in,,,0.03527,oz,,,Length x Width x Thickness x Weight: 12 mm x 11 mm x 4 mm x 1 g,,false,,,,,,,
KgJm-0025:000006,44651,758547,Length x Width x Thickness x Weight,,false,15.0,mm,10.0,mm,1.0,mm,,,1.0,g,,,",59055",in,",3937",in,",03937",in,,,0.03527,oz,,,Length x Width x Thickness x Weight: 15 mm x 10 mm x 1 mm x 1 g,,false,,,,,,,
KgJm-0025:000007,44652,758549,,weight,false,,,,,,,,,1.0,g,,,,,,,,,,,0.03527,oz,,,1 g,,false,,,,,,,
KgJm-0025:000008,44653,758555,,weight,false,,,,,,,,,14.0,g,,,,,,,,,,,0.49384,oz,,,14 g,,false,,,,,,,
KgJm-0025:000009,44654,758556,,weight,false,,,,,,,,,1.0,g,,,,,,,,,,,0.03527,oz,,,1 g,,false,,,,,,,
KgJm-0025:000010,44655,758557,,weight,false,,,,,,,,,4.0,g,,,,,,,,,,,0.1411,oz,,,4 g,,false,,,,,,,
KgJm-0025:000011,44656,758558,,weight,false,,,,,,,,,1.0,g,,,,,,,,,,,0.03527,oz,,,1 g,,false,,,,,,,
KgJm-0025:000012,44657,758559,,weight,false,,,,,,,,,2.0,g,,,,,,,,,,,0.07055,oz,,,2 g,,false,,,,,,,
KgJm-0025:000013,44658,758560,,weight,false,,,,,,,,,3.0,g,,,,,,,,,,,0.10582,oz,,,3 g,,false,,,,,,,
KgJm-0025:000014,44659,758561,,weight,false,,,,,,,,,1.0,g,,,,,,,,,,,0.03527,oz,,,1 g,,false,,,,,,,
KgJm-0026:000001,44660,758562,,weight,false,,,,,,,,,19.3,g,,,,,,,,,,,0.68079,oz,,,"19,3 g",,false,,,,,,,
KgJm-0026:000002,44661,758563,,weight,false,,,,,,,,,8.9,g,,,,,,,,,,,0.31394,oz,,,"8,9 g",,false,,,,,,,
KgJm-0026:000003,44662,758564,,weight,false,,,,,,,,,1.1,g,,,,,,,,,,,0.0388,oz,,,"1,1 g",,false,,,,,,,
KgJm-0026:000004,44663,758565,,weight,false,,,,,,,,,35.5,g,,,,,,,,,,,1.25223,oz,,,"35,5 g",,false,,,,,,,
KgJm-0026:000005,44664,758566,,weight,false,,,,,,,,,2.4,g,,,,,,,,,,,0.08466,oz,,,"2,4 g",,false,,,,,,,
KgJm-0026:000006,44665,758567,,weight,false,,,,,,,,,3.3,g,,,,,,,,,,,0.1164,oz,,,"3,3 g",,false,,,,,,,
KgJm-0026:000007,44669,758663,,weight,false,,,,,,,,,5.4,g,,,,,,,,,,,0.19048,oz,,,"5,4 g",,false,,,,,,,
KgJm-0026:000008,44670,758664,,weight,false,,,,,,,,,14.4,g,,,,,,,,,,,0.50795,oz,,,"14,4 g",,false,,,,,,,
KgJm-0026:000009,44671,758666,,weight,false,,,,,,,,,1.1,g,,,,,,,,,,,0.0388,oz,,,"1,1 g",,false,,,,,,,
KgJm-0030:000001,44672,758667,,weight,false,,,,,,,,,82.9,g,,,,,,,,,,,2.92423,oz,,,"82,9 g",,false,,,,,,,
KgJm-0030:000002,44673,758668,,weight,false,,,,,,,,,5.4,g,,,,,,,,,,,0.19048,oz,,,"5,4 g",,false,,,,,,,
KgJm-0030:000003,44674,758670,,weight,false,,,,,,,,,23.3,g,,,,,,,,,,,0.82189,oz,,,"23,3 g",,false,,,,,,,
KgJm-0035:000001,44675,758671,,weight,false,,,,,,,,,58.5,g,,,,,,,,,,,2.06354,oz,,,"58,5 g",,false,,,,,,,
KgJm-0035:000003,44676,758679,,weight,false,,,,,,,,,99.7,g,,,,,,,,,,,3.51683,oz,,,"99,7 g",,false,,,,,,,
KgJm-0035:000002,44677,758672,,weight,false,,,,,,,,,32.0,g,,,,,,,,,,,1.12877,oz,,,32 g,,false,,,,,,,
KgJm-0035:000004,44678,758682,,weight,false,,,,,,,,,17.7,g,,,,,,,,,,,0.62435,oz,,,"17,7 g",,false,,,,,,,
KgJm-0035:000005,44679,758684,,weight,false,,,,,,,,,80.4,g,,,,,,,,,,,2.83604,oz,,,"80,4 g",,false,,,,,,,
KgJm-0035:000006,44680,758686,,weight,false,,,,,,,,,216.0,g,,,,,,,,,,,7.61922,oz,,,216 g,,false,,,,,,,
KgJm-0035:000007,44681,758687,,weight,false,,,,,,,,,1.8,g,,,,,,,,,,,0.06349,oz,,,"1,8 g",,false,,,,,,,
KgJm-0035:000008,44682,758688,,weight,false,,,,,,,,,98.0,g,,,,,,,,,,,3.45687,oz,,,98 g,,false,,,,,,,
KgJm-0035:000008,44683,758688,Length x Width x Thickness,,false,155.0,mm,85.0,mm,5.0,mm,,,,,,,"6,10236",in,"3,34646",in,",19685",in,,,,,,,Length x Width x Thickness: 155 mm x 85 mm x 5 mm,,false,,,,,,,
KgJm-0035:000008,44684,758688,Length x Width x Thickness,,false,285.0,mm,75.0,mm,5.0,mm,,,,,,,"11,22047",in,"2,95276",in,",19685",in,,,,,,,Length x Width x Thickness: 285 mm x 75 mm x 5 mm,,false,,,,,,,
KgJm-0048:000001,44685,758689,,weight,false,,,,,,,,,208.9,g,,,,,,,,,,,7.36877,oz,,,"208,9 g",,false,,,,,,,
KgJm-0048:000002,44686,758694,,weight,false,,,,,,,,,32.7,g,,,,,,,,,,,1.15346,oz,,,"32,7 g",,false,,,,,,,
KgJm-0048:000003,44687,758697,,weight,false,,,,,,,,,10.5,g,,,,,,,,,,,0.37038,oz,,,"10,5 g",,false,,,,,,,
KgJm-0048:000004,44688,758736,,weight,false,,,,,,,,,17.8,g,,,,,,,,,,,0.62788,oz,,,"17,8 g",,false,,,,,,,
KgJm-0048:000005,44689,758739,,weight,false,,,,,,,,,31.9,g,,,,,,,,,,,1.12525,oz,,,"31,9 g",,false,,,,,,,
KgJm-0048:000006,44690,758742,,weight,false,,,,,,,,,13.9,g,,,,,,,,,,,0.49031,oz,,,"13,9 g",,false,,,,,,,
KgJm-0048:000007,44691,758744,,weight,false,,,,,,,,,13.9,g,,,,,,,,,,,0.49031,oz,,,"13,9 g",,false,,,,,,,
KgJm-0048:000008,44692,758749,,weight,false,,,,,,,,,15.2,g,,,,,,,,,,,0.53617,oz,,,"15,2 g",,false,,,,,,,
KgJm-0048:000009,44693,758753,,weight,false,,,,,,,,,34.9,g,,,,,,,,,,,1.23107,oz,,,"34,9 g",,false,,,,,,,
KgJm-0048:000010,44694,758763,,weight,false,,,,,,,,,11.9,g,,,,,,,,,,,0.41976,oz,,,"11,9 g",,false,,,,,,,
KgJm-0048:000011,44695,758764,,weight,false,,,,,,,,,22.2,g,,,,,,,,,,,0.78309,oz,,,"22,2 g",,false,,,,,,,
KgJm-0048:000012,44696,758766,,weight,false,,,,,,,,,42.8,g,,,,,,,,,,,1.50973,oz,,,"42,8 g",,false,,,,,,,
KgJm-0048:000013,44697,758769,,weight,false,,,,,,,,,1.2,g,,,,,,,,,,,0.04233,oz,,,"1,2 g",,false,,,,,,,
KgJm-0048:000014,44698,758770,,weight,false,,,,,,,,,111.4,g,,,,,,,,,,,3.92954,oz,,,"111,4 g",,false,,,,,,,
KgJm-0048:000015,44699,758938,,weight,false,,,,,,,,,12.6,g,,,,,,,,,,,0.44445,oz,,,"12,6 g",,false,,,,,,,
KgJm-0048:000016,44700,758940,,weight,false,,,,,,,,,32.2,g,,,,,,,,,,,1.13583,oz,,,"32,2 g",,false,,,,,,,
KgJm-0048:000017,44701,758943,,weight,false,,,,,,,,,5.6,g,,,,,,,,,,,0.19754,oz,,,"5,6 g",,false,,,,,,,
KgJm-0048:000018,44702,758946,,weight,false,,,,,,,,,1.7,g,,,,,,,,,,,0.05997,oz,,,"1,7 g",,false,,,,,,,
KgJm-0048:000019,44703,758949,,weight,false,,,,,,,,,61.8,g,,,,,,,,,,,2.17994,oz,,,"61,8 g",,false,,,,,,,
KgJm-0048:000020,44704,758951,,weight,false,,,,,,,,,36.5,g,,,,,,,,,,,1.28751,oz,,,"36,5 g",,false,,,,,,,
KgJm-0048:000021,44705,758954,,weight,false,,,,,,,,,10.3,g,,,,,,,,,,,0.36332,oz,,,"10,3 g",,false,,,,,,,
KgJm-0048:000022,44706,758958,,weight,false,,,,,,,,,11.8,g,,,,,,,,,,,0.41623,oz,,,"11,8 g",,false,,,,,,,
KgJm-0048:000023,44707,758959,,weight,false,,,,,,,,,11.6,g,,,,,,,,,,,0.40918,oz,,,"11,6 g",,false,,,,,,,
KgJm-0048:000024,44708,758966,,weight,false,,,,,,,,,285.2,g,,,,,,,,,,,10.06019,oz,,,"285,2 g",,false,,,,,,,
KgJm-0048:000025,44709,758970,,weight,false,,,,,,,,,184.0,g,,,,,,,,,,,6.49044,oz,,,184 g,,false,,,,,,,
KgJm-0048:000026,44710,758974,,weight,false,,,,,,,,,19.7,g,,,,,,,,,,,0.6949,oz,,,"19,7 g",,false,,,,,,,
KgJm-0048:000027,44711,758975,,weight,false,,,,,,,,,20.4,g,,,,,,,,,,,0.71959,oz,,,"20,4 g",,false,,,,,,,
KgJm-0048:000028,44712,758976,,weight,false,,,,,,,,,20.5,g,,,,,,,,,,,0.72312,oz,,,"20,5 g",,false,,,,,,,
KgJm-0048:000029,44713,758977,,weight,false,,,,,,,,,37.9,g,,,,,,,,,,,1.33689,oz,,,"37,9 g",,false,,,,,,,
KgJm-0048:000030,44714,758978,,weight,false,,,,,,,,,7.7,g,,,,,,,,,,,0.27161,oz,,,"7,7 g",,false,,,,,,,
KgJm-0048:000031,44715,758979,,weight,false,,,,,,,,,12.8,g,,,,,,,,,,,0.45151,oz,,,"12,8 g",,false,,,,,,,
KgJm-0048:000032,44716,758980,,weight,false,,,,,,,,,6.5,g,,,,,,,,,,,0.22928,oz,,,"6,5 g",,false,,,,,,,
KgJm-0048:000033,44717,758982,,weight,false,,,,,,,,,18.3,g,,,,,,,,,,,0.64552,oz,,,"18,3 g",,false,,,,,,,
KgJm-0048:000034,44718,758984,,weight,false,,,,,,,,,1.0,g,,,,,,,,,,,0.03527,oz,,,1 g,,false,,,,,,,
KgJm-0048:000035,44719,758989,,weight,false,,,,,,,,,10.0,g,,,,,,,,,,,0.35274,oz,,,10 g,,false,,,,,,,
KgJm-0056:000001,44720,758990,Length x Width x Weight,,false,470.0,mm,37.0,mm,,,,,252.0,g,,,"18,50394",in,"1,45669",in,,,,,8.88908,oz,,,Length x Width x Weight: 470 mm x 37 mm x 252 g,,false,,,,,,,
LcLh-0011:000001,44722,759065,,weight,false,,,,,,,,,61.6,g,,,,,,,,,,,2.17289,oz,,,"61,6 g",,false,,,,,,,
LcLh-0011:000002,44723,759066,,weight,false,,,,,,,,,40.1,g,,,,,,,,,,,1.41449,oz,,,"40,1 g",,false,,,,,,,
LcLh-0011:000003,44724,759067,,weight,false,,,,,,,,,53.1,g,,,,,,,,,,,1.87306,oz,,,"53,1 g",,false,,,,,,,
LcLh-0011:000004,44725,759069,,weight,false,,,,,,,,,99.8,g,,,,,,,,,,,3.52036,oz,,,"99,8 g",,false,,,,,,,
LcLh-0011:000005,44726,759445,,weight,false,,,,,,,,,43.3,g,,,,,,,,,,,1.52737,oz,,,"43,3 g",,false,,,,,,,
LcLh-0011:000006,44727,759451,,weight,false,,,,,,,,,12.2,g,,,,,,,,,,,0.43034,oz,,,"12,2 g",,false,,,,,,,
LcLh-0011:000007,44728,759456,,weight,false,,,,,,,,,17.8,g,,,,,,,,,,,0.62788,oz,,,"17,8 g",,false,,,,,,,
LcLh-0011:000008,44729,759457,,weight,false,,,,,,,,,30.1,g,,,,,,,,,,,1.06175,oz,,,"30,1 g",,false,,,,,,,
LcLh-0011:000009,44730,759458,,weight,false,,,,,,,,,44.3,g,,,,,,,,,,,1.56264,oz,,,"44,3 g",,false,,,,,,,
LcLh-0011:000010,44731,760442,,weight,false,,,,,,,,,17.3,g,,,,,,,,,,,0.61024,oz,,,"17,3 g",,false,,,,,,,
LcLh-0011:000011,44732,760443,,weight,false,,,,,,,,,2.3,g,,,,,,,,,,,0.08113,oz,,,"2,3 g",,false,,,,,,,
LcLh-0011:000012,44733,760444,,weight,false,,,,,,,,,25.6,g,,,,,,,,,,,0.90302,oz,,,"25,6 g",,false,,,,,,,
LcLh-0011:000013,44734,760445,,weight,false,,,,,,,,,27.9,g,,,,,,,,,,,0.98415,oz,,,"27,9 g",,false,,,,,,,
LcLh-0011:000014,44735,760446,,weight,false,,,,,,,,,25.5,g,,,,,,,,,,,0.89949,oz,,,"25,5 g",,false,,,,,,,
LcLh-0011:000015,44736,760449,,weight,false,,,,,,,,,48.3,,,,,,,,,,,,,,,,"48,3",,false,,,,,,,
LcLh-0011:000016,44737,760451,,weight,false,,,,,,,,,0.8,g,,,,,,,,,,,0.02822,oz,,,",8 g",,false,,,,,,,
LcLh-0011:000017,44738,760452,,weight,false,,,,,,,,,19.6,g,,,,,,,,,,,0.69137,oz,,,"19,6 g",,false,,,,,,,
LcLh-0011:000018,44739,760453,,weight,false,,,,,,,,,5.9,,,,,,,,,,,,,,,,"5,9",,false,,,,,,,
LcLh-0011:000019,44740,760454,,weight,false,,,,,,,,,38.2,g,,,,,,,,,,,1.34747,oz,,,"38,2 g",,false,,,,,,,
LcLh-0011:000020,44741,760455,,weight,false,,,,,,,,,2.2,g,,,,,,,,,,,0.0776,oz,,,"2,2 g",,false,,,,,,,
LcLh-0011:000021,44742,760456,,weight,false,,,,,,,,,0.7,g,,,,,,,,,,,0.02469,oz,,,",7 g",,false,,,,,,,
LcLh-0011:000022,44743,760475,,weight,false,,,,,,,,,5.6,g,,,,,,,,,,,0.19754,oz,,,"5,6 g",,false,,,,,,,
LcLh-0011:000023,44744,760476,,weight,false,,,,,,,,,0.1,g,,,,,,,,,,,0.00353,oz,,,",1 g",,false,,,,,,,
LcLh-0011:000024,44745,760477,,weight,false,,,,,,,,,363.1,g,,,,,,,,,,,12.80804,oz,,,"363,1 g",,false,,,,,,,
LcLh-0011:000025,44746,761425,,weight,false,,,,,,,,,62.6,g,,,,,,,,,,,2.20816,oz,,,"62,6 g",,false,,,,,,,
LcLh-0011:000026,44747,761426,,weight,false,,,,,,,,,11.0,g,,,,,,,,,,,0.38802,oz,,,11 g,,false,,,,,,,
LcLh-0011:000027,44748,761427,,weight,false,,,,,,,,,72.2,g,,,,,,,,,,,2.54679,oz,,,"72,2 g",,false,,,,,,,
LcLh-0011:000028,44749,761428,,weight,false,,,,,,,,,76.4,g,,,,,,,,,,,2.69494,oz,,,"76,4 g",,false,,,,,,,
LcLh-0011:000029,44750,761429,,weight,false,,,,,,,,,112.4,g,,,,,,,,,,,3.96481,oz,,,"112,4 g",,false,,,,,,,
LcLh-0011:000030,44751,761430,,weight,false,,,,,,,,,46.4,g,,,,,,,,,,,1.63672,oz,,,"46,4 g",,false,,,,,,,
LcLh-0011:000031,44752,761463,,weight,false,,,,,,,,,24.5,g,,,,,,,,,,,0.86422,oz,,,"24,5 g",,false,,,,,,,
LcLh-0011:000032,44753,761465,,weight,false,,,,,,,,,10.1,g,,,,,,,,,,,0.35627,oz,,,"10,1 g",,false,,,,,,,
LcLh-0011:000033,44754,761466,,weight,false,,,,,,,,,27.0,g,,,,,,,,,,,0.9524,oz,,,27 g,,false,,,,,,,
LcLh-0011:000034,44755,761468,,weight,false,,,,,,,,,44.5,g,,,,,,,,,,,1.5697,oz,,,"44,5 g",,false,,,,,,,
LcLh-0011:000035,44756,761469,,weight,false,,,,,,,,,9.9,g,,,,,,,,,,,0.34921,oz,,,"9,9 g",,false,,,,,,,
LcLh-0011:000036,44757,761470,,weight,false,,,,,,,,,9.0,g,,,,,,,,,,,0.31747,oz,,,9 g,,false,,,,,,,
LcLh-0011:000037,44758,761757,,weight,false,,,,,,,,,5.5,g,,,,,,,,,,,0.19401,oz,,,"5,5 g",,false,,,,,,,
LcLh-0011:000038,44759,761758,,weight,false,,,,,,,,,20.3,g,,,,,,,,,,,0.71607,oz,,,"20,3 g",,false,,,,,,,
LcLh-0011:000039,44760,761759,,weight,false,,,,,,,,,21.0,g,,,,,,,,,,,0.74076,oz,,,21 g,,false,,,,,,,
LcLh-0011:000040,44761,761760,,weight,false,,,,,,,,,10.8,g,,,,,,,,,,,0.38096,oz,,,"10,8 g",,false,,,,,,,
LcLh-0011:000041,44762,761776,,weight,false,,,,,,,,,57.2,g,,,,,,,,,,,2.01768,oz,,,"57,2 g",,false,,,,,,,
LcLh-0011:000042,44763,761777,,weight,false,,,,,,,,,0.6,g,,,,,,,,,,,0.02116,oz,,,",6 g",,false,,,,,,,
LcLh-0011:000043,44764,761778,,weight,false,,,,,,,,,9.1,g,,,,,,,,,,,0.32099,oz,,,"9,1 g",,false,,,,,,,
LcLh-0011:000044,44765,761779,,weight,false,,,,,,,,,3.2,g,,,,,,,,,,,0.11288,oz,,,"3,2 g",,false,,,,,,,
LcLh-0011:000045,44766,761780,,weight,false,,,,,,,,,39.2,g,,,,,,,,,,,1.38275,oz,,,"39,2 g",,false,,,,,,,
LcLh-0011:000046,44767,761781,,weight,false,,,,,,,,,0.8,g,,,,,,,,,,,0.02822,oz,,,",8 g",,false,,,,,,,
LcLh-0011:000047,44768,761782,,weight,false,,,,,,,,,1.3,g,,,,,,,,,,,0.04586,oz,,,"1,3 g",,false,,,,,,,
LcLh-0011:000048,44769,761783,,weight,false,,,,,,,,,7.7,g,,,,,,,,,,,0.27161,oz,,,"7,7 g",,false,,,,,,,
LcLh-0011:000049,44770,761784,,weight,false,,,,,,,,,0.3,g,,,,,,,,,,,0.01058,oz,,,",3 g",,false,,,,,,,
LcLh-0011:000050,44771,761785,,weight,false,,,,,,,,,302.7,g,,,,,,,,,,,10.67748,oz,,,"302,7 g",,false,,,,,,,
LcLh-0011:000051,44772,761786,Width x Length x Thickness x Weight,,false,28.59,mm,53.12,mm,9.88,mm,,,14.8,g,,,"1,12559",in,"2,09134",in,",38898",in,,,0.52206,oz,,,Width x Length x Thickness x Weight: 28.59 mm x 53.12 mm x 9.88 mm x 14.8 g,,false,,,,,,,
LcLh-0011:000052,44773,761787,,weight,false,,,,,,,,,57.7,g,,,,,,,,,,,2.03532,oz,,,"57,7 g",,false,,,,,,,
LcLh-0011:000053,44774,761788,,weight,false,,,,,,,,,15.8,g,,,,,,,,,,,0.55733,oz,,,"15,8 g",,false,,,,,,,
LcLh-0011:000054,44775,761789,,weight,false,,,,,,,,,87.9,g,,,,,,,,,,,3.1006,oz,,,"87,9 g",,false,,,,,,,
LcLh-0011:000056,44776,761790,,weight,false,,,,,,,,,45.3,g,,,,,,,,,,,1.59792,oz,,,"45,3 g",,false,,,,,,,
LcLh-0011:000057,44777,761792,,weight,false,,,,,,,,,5.6,g,,,,,,,,,,,0.19754,oz,,,"5,6 g",,false,,,,,,,
LcLh-0011:000058,44778,761793,,weight,false,,,,,,,,,14.2,g,,,,,,,,,,,0.50089,oz,,,"14,2 g",,false,,,,,,,
LcLh-0011:000059,44779,761794,,weight,false,,,,,,,,,4.1,g,,,,,,,,,,,0.14462,oz,,,"4,1 g",,false,,,,,,,
LcLh-0011:000060,44780,761795,,weight,false,,,,,,,,,10.3,g,,,,,,,,,,,0.36332,oz,,,"10,3 g",,false,,,,,,,
LcLh-0011:000062,44781,761969,,weight,false,,,,,,,,,1.0,g,,,,,,,,,,,0.03527,oz,,,1 g,,false,,,,,,,
LcLh-0011:000063,44782,761972,,weight,false,,,,,,,,,4.2,g,,,,,,,,,,,0.14815,oz,,,"4,2 g",,false,,,,,,,
LcLh-0011:000064,44783,761973,,weight,false,,,,,,,,,15.4,g,,,,,,,,,,,0.54322,oz,,,"15,4 g",,false,,,,,,,
LcLh-0011:000065,44784,761974,,weight,false,,,,,,,,,1.2,g,,,,,,,,,,,0.04233,oz,,,"1,2 g",,false,,,,,,,
LcLh-0011:000066,44785,761975,,weight,false,,,,,,,,,0.01,g,,,,,,,,,,,0.00035,oz,,,",01 g",,false,,,,,,,
LcLh-0011:000067,44786,761976,,weight,false,,,,,,,,,219.1,g,,,,,,,,,,,7.72857,oz,,,"219,1 g",,false,,,,,,,
LcLh-0011:000068,44787,761977,,weight,false,,,,,,,,,57.6,g,,,,,,,,,,,2.03179,oz,,,"57,6 g",,false,,,,,,,
LcLh-0011:000069,44788,761979,,weight,false,,,,,,,,,51.3,g,,,,,,,,,,,1.80956,oz,,,"51,3 g",,false,,,,,,,
LcLh-0011:000070,44789,761980,,weight,false,,,,,,,,,62.5,g,,,,,,,,,,,2.20463,oz,,,"62,5 g",,false,,,,,,,
LcLh-0011:000061,44790,762021,,weight,false,,,,,,,,,1.0,g,,,,,,,,,,,0.03527,oz,,,1 g,,false,,,,,,,
LcLh-0011:000071,44791,762022,,weight,false,,,,,,,,,44.7,g,,,,,,,,,,,1.57675,oz,,,"44,7 g",,false,,,,,,,
LcLh-0011:000072,44792,762023,Width x Length x Thickness x Weight,,false,21.0,mm,64.68,mm,8.82,mm,,,12.1,g,,,",82677",in,"2,54646",in,",34724",in,,,0.42682,oz,,,Width x Length x Thickness x Weight: 21 mm x 64.68 mm x 8.82 mm x 12.1 g,,false,,,,,,,
LcLh-0011:000073,44793,762077,,weight,false,,,,,,,,,20.0,g,,,,,,,,,,,0.70548,oz,,,20 g,,false,,,,,,,
LcLh-0011:000074,44794,762078,,weight,false,,,,,,,,,26.5,g,,,,,,,,,,,0.93476,oz,,,"26,5 g",,false,,,,,,,
LcLh-0011:000075,44795,762079,,weight,false,,,,,,,,,45.1,,,,,,,,,,,,,,,,"45,1",,false,,,,,,,
LcLh-0011:000076,44796,762080,,weight,false,,,,,,,,,17.9,g,,,,,,,,,,,0.63141,oz,,,"17,9 g",,false,,,,,,,
LcLh-0011:000077,44797,762081,,weight,false,,,,,,,,,9.9,g,,,,,,,,,,,0.34921,oz,,,"9,9 g",,false,,,,,,,
LcLh-0011:000078,44798,762082,,weight,false,,,,,,,,,39.9,g,,,,,,,,,,,1.40744,oz,,,"39,9 g",,false,,,,,,,
LcLh-0011:000079,44799,762083,,weight,false,,,,,,,,,8.6,g,,,,,,,,,,,0.30336,oz,,,"8,6 g",,false,,,,,,,
LcLh-0011:000080,44800,762085,,weight,false,,,,,,,,,10.0,g,,,,,,,,,,,0.35274,oz,,,10 g,,false,,,,,,,
LcLh-0011:000081,44801,762087,,weight,false,,,,,,,,,10.3,g,,,,,,,,,,,0.36332,oz,,,"10,3 g",,false,,,,,,,
LcLh-0011:000082,44802,762088,,weight,false,,,,,,,,,46.3,g,,,,,,,,,,,1.63319,oz,,,"46,3 g",,false,,,,,,,
LcLh-0011:000083,44803,762089,,weight,false,,,,,,,,,7.4,g,,,,,,,,,,,0.26103,oz,,,"7,4 g",,false,,,,,,,
LcLh-0011:000084,44804,762090,,weight,false,,,,,,,,,11.4,g,,,,,,,,,,,0.40213,oz,,,"11,4 g",,false,,,,,,,
LcLh-0011:000085,44805,762092,,weight,false,,,,,,,,,0.5,g,,,,,,,,,,,0.01764,oz,,,",5 g",,false,,,,,,,
LcLh-0011:000086,44806,762094,,weight,false,,,,,,,,,0.01,g,,,,,,,,,,,0.00035,oz,,,",01 g",,false,,,,,,,
LcLh-0011:000087,44807,762095,,weight,false,,,,,,,,,59.8,g,,,,,,,,,,,2.10939,oz,,,"59,8 g",,false,,,,,,,
LcLh-0011:000088,44808,762098,,weight,false,,,,,,,,,22.1,g,,,,,,,,,,,0.77956,oz,,,"22,1 g",,false,,,,,,,
LcLh-0011:000089,44809,762103,,weight,false,,,,,,,,,20.8,g,,,,,,,,,,,0.7337,oz,,,"20,8 g",,false,,,,,,,
LcLh-0011:000090,44810,762105,,weight,false,,,,,,,,,16.6,g,,,,,,,,,,,0.58555,oz,,,"16,6 g",,false,,,,,,,
LcLh-0011:000091,44811,762107,,weight,false,,,,,,,,,6.2,g,,,,,,,,,,,0.2187,oz,,,"6,2 g",,false,,,,,,,
LcLh-0011:000092,44812,762110,,weight,false,,,,,,,,,34.2,g,,,,,,,,,,,1.20638,oz,,,"34,2 g",,false,,,,,,,
LcLh-0011:000093,44813,762111,,weight,false,,,,,,,,,11.3,g,,,,,,,,,,,0.3986,oz,,,"11,3 g",,false,,,,,,,
LcLh-0011:000094,44814,762113,,weight,false,,,,,,,,,1.8,g,,,,,,,,,,,0.06349,oz,,,"1,8 g",,false,,,,,,,
LcLh-0011:000095,44815,762114,,weight,false,,,,,,,,,4.7,g,,,,,,,,,,,0.16579,oz,,,"4,7 g",,false,,,,,,,
LcLh-0011:000096,44816,762115,,weight,false,,,,,,,,,12.6,g,,,,,,,,,,,0.44445,oz,,,"12,6 g",,false,,,,,,,
LcLh-0011:000097,44817,762116,,weight,false,,,,,,,,,16.0,g,,,,,,,,,,,0.56439,oz,,,16 g,,false,,,,,,,
LcLh-0011:000098,44818,762117,,weight,false,,,,,,,,,4.2,g,,,,,,,,,,,0.14815,oz,,,"4,2 g",,false,,,,,,,
LcLh-0011:000099,44819,762118,,weight,false,,,,,,,,,156.1,g,,,,,,,,,,,5.50629,oz,,,"156,1 g",,false,,,,,,,
LcLh-0011:000100,44820,762119,,weight,false,,,,,,,,,30.7,g,,,,,,,,,,,1.08292,oz,,,"30,7 g",,false,,,,,,,
LcLh-0011:000101,44821,762120,,weight,false,,,,,,,,,15.5,g,,,,,,,,,,,0.54675,oz,,,"15,5 g",,false,,,,,,,
LcLh-0011:000102,44822,762250,,weight,false,,,,,,,,,13.1,g,,,,,,,,,,,0.46209,oz,,,"13,1 g",,false,,,,,,,
LcLh-0011:000103,44823,762282,,weight,false,,,,,,,,,8.5,g,,,,,,,,,,,0.29983,oz,,,"8,5 g",,false,,,,,,,
LcLh-0011:000104,44824,762284,,weight,false,,,,,,,,,4.4,g,,,,,,,,,,,0.15521,oz,,,"4,4 g",,false,,,,,,,
LcLh-0011:000105,44825,762377,,weight,false,,,,,,,,,0.7,g,,,,,,,,,,,0.02469,oz,,,",7 g",,false,,,,,,,
LcLh-0011:000106,44826,762378,,weight,false,,,,,,,,,385.9,g,,,,,,,,,,,13.61229,oz,,,"385,9 g",,false,,,,,,,
LcLh-0011:000107,44827,762379,,weight,false,,,,,,,,,98.0,g,,,,,,,,,,,3.45687,oz,,,98 g,,false,,,,,,,
LcLh-0011:000108,44828,762380,,weight,false,,,,,,,,,27.2,g,,,,,,,,,,,0.95946,oz,,,"27,2 g",,false,,,,,,,
LcLh-0011:000109,44829,762381,,weight,false,,,,,,,,,27.3,g,,,,,,,,,,,0.96298,oz,,,"27,3 g",,false,,,,,,,
LcLh-0011:000110,44830,762626,,weight,false,,,,,,,,,12.6,g,,,,,,,,,,,0.44445,oz,,,"12,6 g",,false,,,,,,,
LcLh-0011:000111,44831,762627,,weight,false,,,,,,,,,2.2,g,,,,,,,,,,,0.0776,oz,,,"2,2 g",,false,,,,,,,
