211821,1177978,Cheneosaurinae,synonym,,"Lull & Wright, 1942",,,,,false,,
211822,1177978,Trachodontinae,synonym,,"Brown, 1914",,,,,false,,
211825,1174573,Polydectes,synonym,,"Cope, 1869",,,,,false,,
211826,1177039,Symbos cavifrons,synonym,,"Leidy, 1852",,,,Initially assigned to the male of the species,true,,
211827,1177039,Bootherium cavifrons,synonym,,"Leidy, 1852",,,,,false,,
211828,1177039,Bootherium sargenti,synonym,,"Gidley, 1908",,,,,false,,
211829,1177039,Ovibos cavifrons,synonym,,"Leidy, 1852",,,,,false,,
211835,1177057,Phororhacosidae,synonym,,"Ameghino, 1889",,,,,false,,
211845,1175781,Protocatostomus,synonym,,"Whitefield, 1890",,,,,false,,
211849,1167156,Aspideretes vagans,synonym,,"Cope, 1873",,,,,false,,
211859,1169820,Plethodontidae,,,"Loomis, 1900",,,,,false,,
211862,1118656,Delphinus,,,"Gray, 1864",,,,,false,,
211864,1118682,Callignathus,synonym,,"Gill, 1871",,,,,false,,
211865,1118682,Euphysetes,synonym,,"Wall, 1851",,,,,false,,
211866,1118682,Physeter,synonym,,"Wall, 1851",,,,,false,,
211896,1152721,Equus hatcheri,synonym,,"Hay, 1915",,,,,false,,
211922,1164201,Protitanotherium,synonym,,"Osborn, 1929",,,,,false,,
211945,1164207,Seismosaurus,synonym,,"Gillette, 1991",,,,,false,,
211957,1163555,Dromiceiomimus,synonym,,"Russell, 1972",,,,,false,,
211960,1163555,Ornithomimus sedens,synonym,,"Marsh, 1892",,,,nomen dubium,false,,
211965,1164632,Caenagnathus sternbergi,synonym,,"Cracraft, 1971",,,,,false,,
211966,1164632,Chirostenotes sternbergi,synonym,,"Cracraft, 1971",,,,,false,,
211972,1163887,Elotherium arctatum,synonym,,Osborn,,,,,false,,
211987,1163500,Ceratops canadensis,nomen dubium; synonym,,"Lambe, 1902",,,,,false,,
211988,1163500,Eoceratops,synonym,,"Lambe, 1915",,,,,false,,
211989,1163500,Eoceratops canadensis,nomen dubium; synonym,,"Lambe, 1902",,,,,false,,
211990,1163500,Monoclonius canadensis,nomen dubium; synonym,,"Lambe, 1902",,,,,false,,
211994,1163500,Chasmosaurus canadensis,,,"Lambe, 1902",,,,,false,,
212011,1163966,Ancodon,synonym,,"Pommel, 1847",,,,,false,,
212012,1173809,Bothriodon brachyrhynchus,synonym,,"Osborn & Wortman, 1894",,,,,false,,
212017,1164557,Pediohippus,synonym,,"Schlaikjer, 1935",,,,,false,,
212019,1164512,Titanops,,,"Marsh, 1887",,,,,false,,
212020,1164515,Morotherium,,,"Marsh, 1874",,,,,false,,
212066,1164402,Mantellisaurus atherfieldensis,synonym,,"Hooley, 1925",,,,,false,,
