id,language,catalog_number,collection_code,collection,scientific_name,specimen_name,maker,collector,place_collected,date_collected,place_made,site,culture,date_made,specimen_nature,sex,geologic_age,stage,measurements,description,acquisition_number,item_count,system_count,parent_key,broader_text,whole_part,home_location,note,language_of_material,option1,option2,option3,option4,option5,option6,option7,flag1,flag2,flag3,gbif,publish,loan_allowed,offsite,create_date,created_by,update_date,updated_by,location,location_date,location_levels,condition,condition_date,valuation,valuation_date,legal_status
576188,eng,CANM 324621,CANM,Bryophyte,Rhizomnium punctatum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-19 13:41:46 UTC,MBOUCHARD,2016-07-27 10:42:47 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
576192,eng,CANM 325354,CANM,Bryophyte,Rhizomnium punctatum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-19 13:42:53 UTC,MBOUCHARD,2016-07-27 10:42:47 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
576195,eng,CANM 325313,CANM,Bryophyte,Rhizomnium punctatum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-19 13:43:38 UTC,MBOUCHARD,2016-07-27 10:42:47 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
576196,eng,CANM 325350,CANM,Bryophyte,Rhizomnium punctatum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-19 13:43:58 UTC,MBOUCHARD,2016-07-27 10:42:47 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
576326,eng,CANM 325005,CANM,Bryophyte,Rhizomnium pseudopunctatum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-19 15:04:32 UTC,ACARBONNEAU,2016-07-27 10:42:47 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
576327,eng,CANM 323663,CANM,Bryophyte,Rhizomnium pseudopunctatum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-19 15:04:59 UTC,ACARBONNEAU,2016-07-27 10:42:48 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
576328,eng,CANM 325847,CANM,Bryophyte,Rhizomnium pseudopunctatum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-19 15:05:17 UTC,ACARBONNEAU,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
576329,eng,CANM 325784,CANM,Bryophyte,Rhizomnium pseudopunctatum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-19 15:05:33 UTC,ACARBONNEAU,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
576330,eng,CANM 325664,CANM,Bryophyte,Rhizomnium pseudopunctatum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-19 15:05:48 UTC,ACARBONNEAU,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
576666,eng,CANM 323657,CANM,Bryophyte,Plagiomnium cuspidatum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,true,false,true,true,false,2008-03-20 10:48:28 UTC,ACARBONNEAU,2016-07-27 10:42:48 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
576667,eng,CANM 324818,CANM,Bryophyte,Plagiomnium cuspidatum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,true,false,true,true,false,2008-03-20 10:48:57 UTC,ACARBONNEAU,2016-07-27 10:42:47 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
576669,eng,CANM 324816,CANM,Bryophyte,Plagiomnium cuspidatum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,true,false,true,true,false,2008-03-20 10:49:14 UTC,ACARBONNEAU,2016-07-27 10:42:47 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
576670,eng,CANM 325434,CANM,Bryophyte,Plagiomnium cuspidatum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,true,false,true,true,false,2008-03-20 10:49:34 UTC,ACARBONNEAU,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
576671,eng,CANM 325846,CANM,Bryophyte,Plagiomnium cuspidatum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,true,false,true,true,false,2008-03-20 10:49:47 UTC,ACARBONNEAU,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
576990,eng,CANM 324164,CANM,Bryophyte,Plagiomnium drummondii,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,true,false,true,true,false,2008-03-20 15:53:02 UTC,ACARBONNEAU,2016-07-27 10:42:48 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
577407,eng,CANM 323718,CANM,Bryophyte,Plagiomnium ellipticum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-21 14:03:08 UTC,ACARBONNEAU,2016-07-27 10:42:48 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
577408,eng,CANM 325347,CANM,Bryophyte,Plagiomnium ellipticum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-21 14:03:41 UTC,ACARBONNEAU,2016-07-27 10:42:47 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
577409,eng,CANM 325816,CANM,Bryophyte,Plagiomnium ellipticum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-21 14:04:07 UTC,ACARBONNEAU,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
577410,eng,CANM 325828,CANM,Bryophyte,Plagiomnium ellipticum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-21 14:04:21 UTC,ACARBONNEAU,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
577631,eng,CANM 323565,CANM,Bryophyte,Plagiomnium medium,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-22 11:35:57 UTC,ACARBONNEAU,2016-07-27 10:42:48 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
577632,eng,CANM 324099,CANM,Bryophyte,Plagiomnium medium,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-22 11:36:20 UTC,ACARBONNEAU,2016-07-27 10:42:48 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
577633,eng,CANM 325072,CANM,Bryophyte,Plagiomnium medium,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-22 11:36:33 UTC,ACARBONNEAU,2016-07-27 10:42:47 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
577634,eng,CANM 325373,CANM,Bryophyte,Plagiomnium medium,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-22 11:36:49 UTC,ACARBONNEAU,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
577711,eng,CANM 324390,CANM,Bryophyte,Plagiomnium rostratum,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,,,,,,,,1,,,,whole,,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-23 13:15:44 UTC,ACARBONNEAU,2016-07-27 10:42:47 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
577890,eng,CANM 324719,CANM,Bryophyte,Plagiomnium ciliare,,,,"North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",,,,,,dry,,,,,,,1,,,,whole,,,eng,,,,,,,,false,false,false,false,true,true,false,2008-03-25 13:59:03 UTC,MBOUCHARD,2016-07-27 10:42:47 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-06,,,,,,permanent collection
579830,eng,CANL 28386,CANL,Lichen,Peltigera aphthosa,,,"Desroches, Pierre","North America: Canada, Québec, Mun. Rég. de Cté de Minganie, Îles Mingan",1968-06-24,,CANL 28386-QC,,,dry,,,,,,,1,,,,whole,Natural Heritage Building,,eng,,,,,,,,false,false,false,false,true,true,false,2008-05-07 14:26:14 UTC,PYWONG,2016-07-27 10:11:20 UTC,XGVIEWS,,,,,,,,permanent collection
580772,eng,CANL 71609,CANL,Lichen,Cladonia furcata,,,"Gérardin, V.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1979-07-23,,CANL 71609-QC,,,dry,,,,,,,1,,,,whole,Natural Heritage Building,,eng,,,,,,,,false,false,false,false,true,true,false,2008-06-16 11:56:14 UTC,PYWONG,2016-07-27 10:11:18 UTC,XGVIEWS,,,,,,,,permanent collection
581009,eng,CANL 21425,CANL,Lichen,Lecania naegelii,,,"DeSloover, J.; LeBlanc, Fabius","North America: Canada, Québec",1966-09-06,,CANL 21425-QC,,,dry,,,,,,,1,,,,whole,Natural Heritage Building,,eng,,,,,,,,false,false,false,false,true,true,false,2008-06-27 14:19:26 UTC,PYWONG,2016-07-27 10:11:18 UTC,XGVIEWS,,,,,,,,permanent collection
581989,eng,CANL 63471,CANL,Lichen,Lecanora xylophila,,,"Grondin, P.; Couillard, L.; Melancen, M.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie, Îles Mingan",1977-08,,CANL 63471-QC,,,dry,,,,,,,1,,,,whole,Natural Heritage Building,Reference specimen for TLC standards,eng,,,,,,,,false,false,false,false,true,true,false,2008-08-13 11:54:40 UTC,PYWONG,2016-07-27 10:42:36 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2008-09-13,,,,,,permanent collection
583130,eng,CAN 523396,CAN,Vascular Plant,Euphrasia oakesii,,,"Grondin, P.; Bouchard, D.; Couillard, L.","North America: Canada, Québec, Mun. Rég. de Cté de Minganie",1985-08,,CAN 523396-Ile du Rapide Sud(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-09-18 15:36:57 UTC,MBOUCHARD,2016-07-27 10:42:50 UTC,XGVIEWS,"LP2010-0044: Elven, Reidar",2010-03-12,,,,,,permanent collection
583891,eng,CANM 324784,CANM,Bryophyte,Tetraphis geniculata,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-27,,CANM 324784-Ile a Bouleaux de Terre(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-17 09:30:09 UTC,JDOUBT,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583892,eng,CANM 325012,CANM,Bryophyte,Tetraphis geniculata,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-26,,CANM 325012-La Grande Île(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-17 09:31:23 UTC,JDOUBT,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583893,eng,CANM 325328,CANM,Bryophyte,Tetraphis geniculata,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-23,,CANM 325328-Ile à la Chasse(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-17 09:32:54 UTC,JDOUBT,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583951,eng,CANM 325432,CANM,Bryophyte,Tetraphis geniculata,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-13,,CANM 325432-Niapiskau(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-22 14:29:07 UTC,MBOUCHARD,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583952,eng,CANM 325446,CANM,Bryophyte,Tetraphis geniculata,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-16,,CANM 32546-Ile au Marteau(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-22 14:29:25 UTC,MBOUCHARD,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583953,eng,CANM 325626,CANM,Bryophyte,Tetraphis geniculata,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-28,,CANM 325626-Grosse Ile au Marteau(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-22 14:29:47 UTC,MBOUCHARD,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583954,eng,CANM 325792,CANM,Bryophyte,Tetraphis geniculata,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-30,,CANM 325792-Ile a Firmin(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-22 14:30:02 UTC,MBOUCHARD,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583955,eng,CANM 325941,CANM,Bryophyte,Tetraphis geniculata,,,"Belland, René J.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-12,,CANM 325941-Ile du Havre(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-22 14:30:19 UTC,MBOUCHARD,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583956,eng,CANM 326034,CANM,Bryophyte,Tetraphis geniculata,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-16,,CANM 326034-Grosse Ile au Marteau(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-22 14:30:37 UTC,MBOUCHARD,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583957,eng,CANM 323614,CANM,Bryophyte,Tetraphis geniculata,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-09,,CANM 323614-Ile du Havre(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-22 14:30:53 UTC,MBOUCHARD,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583958,eng,CANM 323845,CANM,Bryophyte,Tetraphis geniculata,,,"Schofield, Wilfred B.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-08,,CANM 323845-Romaine(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-22 14:31:07 UTC,MBOUCHARD,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583959,eng,CANM 323867,CANM,Bryophyte,Tetraphis geniculata,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-15,,CANM 323867-Ile Quarry(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-22 14:31:22 UTC,MBOUCHARD,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583960,eng,CANM 324342,CANM,Bryophyte,Tetraphis geniculata,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-12,,CANM 325941-Ile du Havre(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-22 14:31:38 UTC,MBOUCHARD,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583961,eng,CANM 324413,CANM,Bryophyte,Tetraphis geniculata,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-21,,CANM 324413-Ile Saint-Charles(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-22 14:31:51 UTC,MBOUCHARD,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583962,eng,CANM 324453,CANM,Bryophyte,Tetraphis geniculata,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-20,,CANM 324453-Quarry(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-22 14:32:07 UTC,MBOUCHARD,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583963,eng,CANM 324422,CANM,Bryophyte,Tetraphis geniculata,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-22,,CANM 324422-Ile Ste-Genevieve(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-22 14:32:21 UTC,MBOUCHARD,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
583964,eng,CANM 324756,CANM,Bryophyte,Tetraphis geniculata,,,"Schofield, Wilfred B.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-28,,CANM 324756-Mingan(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-10-22 14:32:34 UTC,MBOUCHARD,2016-07-27 10:42:50 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2009-01-09,,,,,,permanent collection
574611,eng,CANM 325787,CANM,Bryophyte,Mnium spinulosum,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-30,,CANM  325787-Firmin(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-26 10:10:24 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
573870,eng,CANM 323375,CANM,Bryophyte,Cinclidium stygium,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-15,,CANM 323375-Ile Quarry(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-22 13:20:01 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
573891,eng,CANM 324079,CANM,Bryophyte,Cinclidium stygium,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-20,,CANM 324079-Grande Ile(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-23 12:30:37 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
573889,eng,CANM 324447,CANM,Bryophyte,Cinclidium stygium,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-21,,CANM 324447-Ile Saint-Charles(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-23 12:30:13 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
573888,eng,CANM 324477,CANM,Bryophyte,Cinclidium stygium,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-21,,CANM 324447-Ile Saint-Charles(QC),,,dry,,,with sporophytes,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-23 12:29:59 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
573892,eng,CANM 324087,CANM,Bryophyte,Cinclidium stygium,,,"Schofield, Wilfred B.; Belland, René J.; Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-19,,CANM 324087-Ile du Fantome(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-23 12:30:50 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
573938,eng,CANM 325824,CANM,Bryophyte,Cinclidium subrotundum,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-07-01,,CANM 325824-Ile Nue(QC),,,dry,,,,,,,1,,,,whole,Natural Heritage Building/ Herbarium,,eng,,,,,,,,false,false,false,false,true,true,false,2008-02-23 13:09:26 UTC,ACARBONNEAU,2016-07-27 10:42:49 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-09-04,,,,,,permanent collection
599094,eng,CANM 325593,CANM,Bryophyte,Sphagnum tenellum,,,"Hedderson, T.A.","North America: Canada, Québec, Réserve de parc national du Canada de l'Archipel-de-Mingan",1989-06-24,,CANM 325593-Baie Johan-Beetz(QC),,,dry,,,,,,,1,,,,whole,,,eng,,,,,,,,false,false,false,false,true,true,false,2009-09-17 11:13:05 UTC,MBOUCHARD,2016-07-27 10:42:51 UTC,XGVIEWS,Natural Heritage Building/ Herbarium,2012-11-05,,,,,,permanent collection
