id_number,label_name,taxon_link,ident,id_date,type_status,higher_taxa,count,sex,coll_num,collector,place_collected,date_collected,spec_nature,description,acq_number,site_desc,altitude,lat,long,site_notes,home_loc
CMNAR 4694,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.; Henry, R.A.","North America: Canada, Manitoba",1960-08-02,,,1960-163,8.8 mi. N. on Hwy. 18 from Killarney,"",49.310556,-99.652222,,
CMNAR 4703,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.; Henry, R.A.","North America: Canada, Manitoba",1960-08-02,,,1960-163,4.5 mi. E. on Hwy. 3 from jct. with Hwy. 10,"",0.0,0.0,,
CMNAR 4704,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,6,,"","Cook, Francis R.; Henry, R.A.","North America: Canada, Manitoba",1960-08-02,,,1960-163,1.5 mi. E. on Hwy. 3 from jct. with Hwy. 10,"",0.0,0.0,,
CMNAR 4706,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,14,,"","Cook, Francis R.; Henry, R.A.","North America: Canada, Manitoba",1960-08-03,,,1960-163,0.3 mi. E. on Hwy. 3 from jct. with Hwy. 10,"",49.192778,-100.005278,,
CMNAR 4719,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.; Henry, R.A.","North America: Canada, Manitoba",1960-08-03,,,1960-163,6.5 mi. W. on Hwy. 3 from jct. with Hwy. 10,"",0.0,0.0,,
CMNAR 4721,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Henry, R.A.","North America: Canada, Manitoba",1960-08-03,,,1960-163,3.3 mi. W. on Hwy. 3 from jct. with Hwy. 10,"",0.0,0.0,,
CMNAR 4723,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Henry, R.A.","North America: Canada, Manitoba",1960-08-03,,,1960-163,"11.1 mi. W. on Hwy. 3 from jct. with Hwy. 10, Whitewater turnoff","",49.1775,-100.300833,,
CMNAR 4736,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.; Henry, R.A.","North America: Canada, Manitoba",1960-08-06,,,1960-163,12.2 mi. E. on Hwy. 4 (now Hwy 16) from Neepawa,"",0.0,0.0,,
CMNAR 4742,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Henry, R.A.","North America: Canada, Manitoba",1960-08-07,,,1960-163,12.4 mi. N. on Hwy. 10 from jct. with Hwy. 4 West,"",0.0,0.0,,
CMNAR 4753,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Henry, R.A.","North America: Canada, Manitoba",1960-08-08,,,1960-163,4.8 mi. S. on Hwy. 10 from Minnedosa,"",50.176944,-99.844722,,
CMNAR 4756,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.; Henry, R.A.","North America: Canada, Manitoba",1960-08-08,,,1960-163,6.7 mi. S. on Hwy. 10 from Minnedosa,"",50.185833,-99.935,,
CMNAR 605,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Harper, Francis","North America: Canada, Alberta",1914-06-02,,,1914-017,Island near mouth of Athabasca River.  Wood Buffalo National Park (AB),"",58.651667,-110.890556,,
CMNAR 6057,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,34,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Manitoba",1962-06-05,,,1963-059,"Falcon Lake, Whiteshell Forest Reserve","",49.7,-95.233333,,
CMNAR 6071,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,59,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Manitoba",1962-06-07,,,1963-059,15.7 mi. W. on Hwy. 1 of jct. with Hwy. 11,"",49.658056,-96.249444,,
CMNAR 6080,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,3,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Manitoba",1962-06-08,,,1963-059,30.7 mi. W. on Hwy. 1 of jct. with Hwy. 11,"",49.675,-96.589722,,
CMNAR 611,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Harper, Francis","North America: Canada, Alberta",1914-05-17,,,1914-017,Edmonton,"",53.55,-113.466667,,
CMNAR 6112,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,37,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Manitoba",1962-06-12,,,1963-059,4.2 mi. S. on Hwy. 89 of Pinley,"",49.014167,-95.978056,,
CMNAR 612,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Harper, Francis","North America: Canada, Alberta",1914-05-17,,,1914-017,Edmonton,"",53.55,-113.466667,,
CMNAR 6134,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,9,,"","Buckle, D.J.","North America: Canada, Saskatchewan",1961-07-05,,,1963-059,0.75 mi. W. of Lady Lake,"",52.016667,-102.633333,,
CMNAR 6140,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Wade, Allan","North America: Canada, Saskatchewan",(4-10 JUN 1961),,,1963-059,Good Spirit Lake,"",51.533333,-102.666667,,
CMNAR 6144,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-06-22,fluid,,1963-059,0.3 mi. S. on Hwy. 19 of Hawarden turnoff,"",51.412222,-106.588056,,
CMNAR 6145,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-06-22,fluid,,1963-059,0.3 mi. S. on Hwy. 19 of Hawarden turnoff,"",51.412222,-106.588056,,
CMNAR 6147,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-06-22,fluid,,1963-059,2.8 mi. S. on Hwy. 19 of Strongfield turnoff,"",51.295556,-106.588611,,
CMNAR 6148,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-06-23,fluid,,1963-059,3.4 mi. N. of Salvador,"",52.2,-109.5,,
CMNAR 6149,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-06-23,fluid,,1963-059,Denzil,"",52.216667,-109.633333,,
CMNAR 6150,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-06-23,fluid,,1963-059,3.2 mi. N. of Denzil,"",52.266667,-109.633333,,
CMNAR 5355,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Manitoba",1961-06-10,,,1961-172,4.6 mi. E. on Hwy. 1 of jct. with Hwy. 11,"",49.651944,-96.009444,,
CMNAR 5392,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-06-19,fluid,,1961-172,2.3 mi. W. on Hwy. 1 of St. Josoph's Colony turnoff,"",50.495556,-104.235,,
CMNAR 5395,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"",,"North America: Canada, Saskatchewan",1961-06-10,,,1961-172,6 mi. SW. of Regina,"",50.366667,-104.7,,
CMNAR 5404,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-06-21,fluid,,1961-172,N. side of Moose Jaw,"",50.383333,-105.533333,,
CMNAR 5411,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-06-22,fluid,,1961-172,1 mi. S. of Tilney,"",50.2,-105.383333,,
CMNAR 5419,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-06-22,,,1961-172,3 mi. S. of Pitman,"",50.2,-105.016667,,
CMNAR 5423,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-06-24,fluid,,1961-172,Cypress Hills Park turnoff at Hwy. 21,"",49.666667,-109.45,,
CMNAR 5426,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-06-25,fluid,,1961-172,4.2 mi. W. on Fort Walsh Road from W. gates of Main Block of Cypress Hills Provincial Park,"",49.621667,-109.657778,,
CMNAR 5429,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-06-25,,,1961-172,"Pool near XIT Ranch, Centre Block, Cypress Hills Provincial Park","",49.666667,-109.45,,
CMNAR 5440,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,25,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-06-26,,,1961-172,"9.4 mi. W. on Fort Walsh Road from W. gates of Main Block, Cypress Hills Provincial Park","",49.609722,-109.773056,,
CMNAR 5442A,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-06-27,fluid,,1961-172,"Adams Creek at Six-mile Ranch, West Block, Cypress Hills Provincial Park","",49.6,-109.766667,,
CMNAR 5469,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-07-02,fluid,,1961-172,Cypress Hills Provincial Park turnoff at Hwy. 21,"",49.666667,-109.45,,
CMNAR 5474,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-07-03,,,1961-172,1.8 mi. due N. of Senate,"",49.3,-109.7,,
CMNAR 5493,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-07-06,,,1961-172,"Cypress Hills, E. block","",49.65,-109.5,,
CMNAR 5496,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-07-06,,,1961-172,"Cypress Hills, E. block","",49.65,-109.5,,
CMNAR 5517,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Foster, M. Gordon","North America: Canada, Saskatchewan",1961-07-11,,,1961-172,Cypress Hills Provincial Park turnoff at Hwy. 21,"",49.666667,-109.45,,
CMNAR 6216,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-05,fluid,,1963-059,0.5 mi. NE. on Hwy. 26 of Goodsoil,"",54.406389,-109.226389,,
CMNAR 6218,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Alberta",1962-07-05,fluid,,1963-059,1 mi. NE. on Hwy. 28 of Bonnyville,"",54.277778,-110.711667,,
CMNAR 6223,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-05,fluid,,1963-059,8.8 mi. W. of Pierceland,"",54.333333,-109.983333,,
CMNAR 6226,Pseudacris maculata?,Anura,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia,"",,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-05,fluid,,1963-059,3.3 mi. E. on Hwy. 55 of Pierceland,"",0.0,0.0,,
CMNAR 6229,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-05,fluid,,1963-059,7.5 mi. W. of jct. of Hwy. 55 & Hwy. 26,"",0.0,0.0,,
CMNAR 6231,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-05,fluid,,1963-059,0.4 mi. W. on Hwy. 55 of the Beaver River,"",54.291389,-107.805556,,
CMNAR 6235,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-06,fluid,,1963-059,17.8 mi. N. on Hwy. 4 of Flotten River,"",54.783333,-108.5,,
CMNAR 6237,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-06,,,1963-059,10.4 mi. N. on Hwy. 4 of Flotten River,"",54.733611,-108.515278,,
CMNAR 6238,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-06,fluid,,1963-059,10.4 mi. N. on Hwy. 4 of Flotten River,"",54.733611,-108.515278,,
CMNAR 6243,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-06,fluid,,1963-059,Hwy. 4 at Flotten River,"",54.584444,-108.526389,,
CMNAR 6246,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-06,fluid,,1963-059,3 mi. NW. on Hwy. 4 of Meadow Lake,"",54.141389,-108.371389,,
CMNAR 6249,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,4,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-07,,,1963-059,33.3 mi. NW. on Hwy. 55 of Big River,"",0.0,0.0,,
CMNAR 6251,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-07,,,1963-059,3.7 mi. NW. on Hwy. 55 of Erinferry,"",53.7,-106.966667,,
CMNAR 6254,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-07,fluid,,1963-059,4.5 mi. NW. on Hwy. 55 of Canwood,"",53.402778,-106.685833,,
CMNAR 6256,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-07,,,1963-059,0.9 mi. E. on Hwy. 55 of Canwood,"",53.350556,-106.585278,,
CMNAR 626,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Young, Charles H.","North America: Canada, Saskatchewan",1917-08-10,,,1917-023,"Sandhill Creek, Red Deer River","",53.133333,-104.333333,,
CMNAR 9890,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,2,,"","Cook, Francis R.; Cook, Joyce C.","North America: Canada, Alberta",1967-06-25,,,1967-257,1 mi. E. of Writing-on-Stone Provincial Park,"",49.091944,-111.596944,,
CMNAR 6337,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-13,,,1963-059,0.8 mi. E. on Hwy. 14 of Dafoe,"",51.733333,-104.5,,
CMNAR 6339,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-13,,,1963-059,0.9 mi. W. on Hwy. 14 of Lanigan turnoff,"",51.844444,-105.053056,,
CMNAR 6342,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,9,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-14,,,1963-059,14.5 mi. E. on Hwy. 5 of Sutherland,"",52.116667,-106.966667,,
CMNAR 6350,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-16,,,1963-059,Gronlid,"",53.1,-104.45,,
CMNAR 6355,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-17,fluid,,1963-059,5.8 mi. W. on Hwy. 3 of Star City turnoff,"",52.871389,-104.466389,,
CMNAR 6356,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-17,fluid,,1963-059,3 mi. W. on Hwy. 3 of Star City turnoff,"",50.841667,-104.396389,,
CMNAR 6358,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-17,,,1963-059,3.6 mi. N. on Hwy. 35 of McKague turnoff,"",52.65,-103.933333,,
CMNAR 6359,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-17,fluid,,1963-059,3.6 mi. N. on Hwy. 35 of McKague turnoff,"",52.65,-103.933333,,
CMNAR 6361,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-17,,,1963-059,3.4 mi. N. on Hwy. 35 of McKague turnoff,"",52.65,-103.933333,,
CMNAR 6362,Pseudacris maculata,Pseudacris maculata,,"",,Animalia; Chordata; Vertebrata; Amphibia; Lissamphibia; Salientia; Anura; Neobatrachia; Bufonoidea; Hylidae; Hylinae; Pseudacris,1,,"","Cook, Francis R.; Powell, C. Bruce","North America: Canada, Saskatchewan",1962-07-17,fluid,,1963-059,3.4 mi. N. on Hwy. 35 of McKague turnoff,"",52.65,-103.933333,,
