id,mkey,prior_name,tna_type,item_name,attrib_type,attributor,attrib_date,attrib_source,certainty,attrib_comment,note
853757,715133,false,item name; associated species,Aneura pinguis,,unknown attributor,,,,,,
853773,715146,true,item name; associated species,Myurella julacea,,"Williams, H.",,,,,,
853774,715146,true,item name; associated species,Campylium,,"Williams, H.",,,,,,
853811,715175,true,item name; associated species,Plagiochila asplenioides,,R.F.C.,,,,,,
853812,715175,true,item name; associated species,Amphidium lapponicum,,R.F.C.,,,,,,
853834,715191,true,item name; associated species,Plagiochila asplenioides,,"Williams, H.",,,,,,
853835,715191,true,item name; associated species,Tritomaria quinquedentata,,"Williams, H.",,,,,,
853837,715191,false,item name; associated species,Chiloscyphus minor,,,,,,,,
853842,715195,false,item name; associated species,Myurella sibirica,,,,,,,,
853848,715198,true,item name; associated species,Tritomaria quinquedentata,,"Ley, Linda M.",1987,,,,,
853858,715202,false,item name; associated species,Blepharostoma trichophyllum,,"Ley, Linda M.",1983,,,Revision,,
838140,28339,false,item name; associated species,Tortella fragilis,,"Eckel, Patricia M.",1995 - 1996,,,,,
854613,715738,false,item name; associated species,Calypogeia sphagnicola,,"Ley, Linda M.",1982,,,,,
854621,715745,false,item name; associated species,Lophozia ventricosa,,unknown attributor,,,,,,
854622,715745,false,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
854624,715746,false,item name; associated species,Cephalozia lunulifolia,,unknown attributor,,,,,,
854627,715748,false,item name; associated species,Cephalozia lunulifolia,,unknown attributor,,,,,,
854628,715748,false,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
854631,715750,false,item name; associated species,Lophozia ventricosa,,unknown attributor,,,,,,
854632,715750,false,item name; associated species,Barbilophozia hatcheri,,unknown attributor,,,,,,
854635,715752,false,item name; associated species,Lophozia incisa,,unknown attributor,,,,,,
854636,715752,false,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
854638,715753,false,item name; associated species,Lophozia ventricosa,,unknown attributor,,,,,,
854647,715757,false,item name; associated species,Cephalozia pleniceps,,"Conklin, Geo. H.",,,,,,
854648,715757,false,item name; associated species,Leiocolea gillmanii,,,,,,,,
854653,715759,true,item name; associated species,Jamesoniella autumnalis,revision,"Brinkman, Alfred H.",1928-02,,,,,
854658,715761,false,item name; associated species,Lophozia guttulata,,,,,,,,
854661,715762,false,item name; associated species,Lophozia guttulata,,,,,,,,
856246,716759,false,item name; associated species,Chiloscyphus profundus,,,,,,,,
856248,716759,false,item name; associated species,Ptilidium pulcherrimum,,unknown attributor,,,,,,
856259,716767,false,item name; associated species,Tritomaria exsectiformis,,"Ley, Linda M.",1983,,,Revision by Linda M. Ley 1983,,
856266,716772,false,item name; associated species,Lepidozia reptans,,"Ley, Linda M.",1983,,,,,
856267,716772,false,item name; associated species,Blepharostoma trichophyllum,,"Ley, Linda M.",1983,,,,,
856271,716776,false,item name; associated species,Tritomaria quinquedentata,,"Crowe, J.",,,,,,
856273,716777,false,item name; associated species,Blepharostoma trichophyllum,,"Crowe, J.",,,,,,
856274,716777,false,item name; associated species,Cephalozia lunulifolia,,,,,,,,
856277,716778,false,item name; associated species,Tritomaria exsectiformis,,"Crowe, J.",,,,,,
856645,716960,false,item name; associated species,Ptilidium pulcherrimum,,"Williams, H.",1967-03-29,,,c.fr.,,
843776,707785,true,item name; associated species,Rhabdoweisia crispata,,unknown attributor,,,,,,
853378,714876,true,item name; associated species,Nardia,,unknown attributor,,,,,,
853382,714879,true,item name; associated species,Nardia,,"Conklin, Geo. H.",,,,,,
854956,715925,false,item name; associated species,Nowellia curvifolia,,unknown attributor,,,,,,
854957,715925,false,item name; associated species,Jamesoniella autumnalis,,unknown attributor,,,,,,
854958,715925,false,item name; associated species,Riccardia latifrons,,unknown attributor,,,,,,
854961,715926,false,item name; associated species,Nowellia curvifolia,,"Schuster, Rudolph M.",,,,,,
854962,715926,false,item name; associated species,Blepharostoma trichophyllum,,"Schuster, Rudolph M.",,,,,,
854963,715926,false,item name; associated species,Ptilidium pulcherrimum,,"Schuster, Rudolph M.",,,,,,
854979,715934,false,item name; associated species,Barbilophozia kunzeana,,,,,,,,
854989,715941,false,item name; associated species,Marchantia polymorpha,,"Hong, W.S.",1968,,,,,
854991,715942,false,item name; associated species,Tritomaria quinquedentata,,unknown attributor,,,,,,
854996,715943,false,item name; associated species,Dicranum fuscescens,,,1952-01-17,,,"JK, M'Cl, & Ret. [? hard to read] 17/ I /52.",,
857569,718071,false,item name; associated species,Cephalozia connivens,,"Ley, Linda M.",1979,,,,,
857572,718073,false,item name; associated species,Ptilidium ciliare,,"Williams, H.",1978,,,,,
857574,718074,false,item name; associated species,Barbilophozia attenuata,,,,,,,,
855006,715951,false,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
855007,715951,false,item name; associated species,Cephalozia lunulifolia,,,,,,,,
855016,715955,false,item name; associated species,Cephalozia lunulifolia,,,,,,,,
855019,715955,false,item name; associated species,Anastrophyllum michauxii,,unknown attributor,,,,,,
855020,715955,false,item name; associated species,Nowellia curvifolia,,unknown attributor,,,,,,
855022,715955,false,item name; associated species,Anastrophyllum hellerianum,,,,,,,,
855026,715955,false,item name; associated species,Lophozia incisa,,unknown attributor,,,,,,
855047,715974,false,item name; associated species,Blepharostoma trichophyllum,,J.M.,1952-01-16,,,,,
855048,715974,false,item name; associated species,Hypnum fertile,,J.M.,1952-01-16,,,,,
843271,707322,true,item name; associated species,Leiocolea heterocolpos,,unknown attributor,,,,,,
855051,715979,false,item name; associated species,Barbilophozia hatcheri,,unknown attributor,,,,,,
855054,715981,false,item name; associated species,Barbilophozia kunzeana,,unknown attributor,,,,,,
855055,715981,false,item name; associated species,Lophozia ventricosa,,unknown attributor,,,,,,
855057,715983,false,item name; associated species,Lophozia opacifolia,,unknown attributor,,,,,,
855058,715983,false,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
855059,715983,false,item name; associated species,Cephalozia pleniceps,,unknown attributor,,,,,,
855060,715983,false,item name; associated species,Cephalozia lunulifolia,,unknown attributor,,,,,,
855062,715984,false,item name; associated species,Barbilophozia hatcheri,,unknown attributor,,,,,,
855066,715986,false,item name; associated species,Cephalozia bicuspidata subsp. ambigua,,,,,,,,
855071,715989,false,item name; associated species,Barbilophozia floerkei,,unknown attributor,,,,,,
855096,715999,false,item name; associated species,Diplophyllum taxifolium,,"Godfrey, J.D.",1976,,,,,
855097,715999,false,item name; associated species,Gymnomitrion obtusum,,"Godfrey, J.D.",1976,,,,,
855098,715997,false,item name; associated species,Gymnomitrion obtusum,,"Godfrey, J.D.",1976,,,,,
855126,716014,false,item name; associated species,Tritomaria polita,,unknown attributor,,,,,,
855127,716014,false,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
843340,707386,true,item name; associated species,Isopterygiopsis pulchella,,,,,,,,
843342,707386,true,item name; associated species,Sanionia uncinata,,,,,,,,
855136,716021,false,item name; associated species,Scapania calcicola,,unknown attributor,,,,,,
855139,716022,false,item name; associated species,Tritomaria quinquedentata,,unknown attributor,,,,,,
839636,703811,false,item name; associated species,Lophozia guttulata,,,,,,,,
855247,716078,true,item name; associated species,Tomenthypnum nitens,,"Holmen, Kjeld",,,,Dupl. det. Kjeld Holmen,,
855249,716078,true,item name; associated species,Oncophorus wahlenbergii,,"Holmen, Kjeld",,,,Dupl. det. Kjeld Holmen,,
855548,716270,false,item name; associated species,Jamesoniella autumnalis,,"Williams, Harry",1974,,,,,
854168,715436,false,item name; associated species,Scapania ligulifolia,,unknown attributor,,,,,,
855555,716275,false,item name; associated species,Bazzania trilobata,,"Ireland, Robert R.",1970,,,,,
855557,716276,false,item name; associated species,Geocalyx graveolens,,"Ireland, Robert R.",1970,,,,,
855559,716277,false,item name; associated species,Cephalozia bicuspidata,,"Ley, Linda M.",1979,,,,,
855565,716283,false,item name; associated species,Blepharostoma trichophyllum,,"Ley, Linda M.",1970,,,,,
855567,716284,false,item name; associated species,Calypogeia azurea,,,,,,,,
855574,716287,false,item name; associated species,Cephalozia lunulifolia,,,,,,,,
855579,716290,false,item name; associated species,Cephalozia bicuspidata,,"Ley, Linda M.",1979,,,,,
840168,705067,false,item name; associated species,Scapania subalpina,,"Ley, Linda M.",1984,,,"a = Scapania u., b = Scapania s",,
844083,708015,true,item name; associated species,Brachythecium plumosum,,unknown attributor,,,,,,
854176,715441,false,item name; associated species,Tritomaria quinquedentata,,unknown attributor,,,,,,
854177,715441,false,item name; associated species,Barbilophozia quadriloba,,,,,,,,
854198,715458,false,item name; associated species,Odontoschisma macounii,,unknown attributor,,,,,,
855591,716299,false,item name; associated species,Geocalyx graveolens,,"Ley, Linda M.",1979,,,,,
855592,716299,false,item name; associated species,Nowellia curvifolia,,"Ley, Linda M.",1979,,,,,
855599,716307,false,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
855610,716317,false,item name; associated species,Calypogeia muelleriana,,R.J.B.,,,,,,
855619,716323,false,item name; associated species,Anastrophyllum minutum,,,,,,,,
855622,716323,false,item name; associated species,Cephalozia affinis,,"Ley, Linda M.",1970,,,,,
854340,715566,false,item name; associated species,Lophozia ventricosa,,unknown attributor,,,,,,
854341,715566,false,item name; associated species,Cephalozia lunulifolia,,unknown attributor,,,,,,
854342,715566,false,item name; associated species,Calypogeia integristipula,,unknown attributor,,,,,,
854344,715567,false,item name; associated species,Lepidozia reptans,,,,,,,,
855912,716579,false,item name; associated species,Tritomaria quinquedentata,,unknown attributor,,,,,,
855913,716579,false,item name; associated species,Anastrophyllum minutum,,,,,,,,
854415,715606,false,item name; associated species,Lophozia guttulata,,"Crowe, J.",1975-03,,,,,
855925,716584,false,item name; associated species,Anthelia juratzkana,,unknown attributor,,,,,,
855931,716587,false,item name; associated species,Scapania nemorea,,,,,,,,
855935,716588,true,item name; associated species,Andreaea rupestris,,"Boudier, Pierre",,,,,,
855940,716590,false,item name; associated species,Andreaea rupestris,,"Boudier, Pierre",,,,,,
855961,716600,false,item name; associated species,Cephalozia bicuspidata,,"Duda, J.",1968,,,,,
855965,716602,false,item name; associated species,Barbilophozia hatcheri,,unknown attributor,,,,,,
855968,716604,false,item name; associated species,Cephalozia lunulifolia,,unknown attributor,,,,,,
854481,715651,false,item name; associated species,Tritomaria exsecta,,,,,,,,
854486,715654,false,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
854487,715654,false,item name; associated species,Cephalozia connivens,,unknown attributor,,,,,,
854488,715654,false,item name; associated species,Lophozia ventricosa,,unknown attributor,,,,,,
854513,715673,false,item name; associated species,Barbilophozia hatcheri,,,,,,,,
854520,715679,false,item name; associated species,Lophozia ventricosa,,unknown attributor,,,,,,
854521,715679,false,item name; associated species,Lophozia incisa,,unknown attributor,,,,,,
854522,715679,false,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
855974,716609,false,item name; associated species,Barbilophozia hatcheri,,"Ley, Linda M.",1981,,,,,
856095,716682,false,item name; associated species,Barbilophozia attenuata,revision,"Ley, Linda M.",1992,,,Revision by Linda M. Ley  1992,,
856105,716687,true,item name; associated species,Lophozia longidens,,unknown attributor,,,,,,
853452,714927,true,item name; associated species,Leiocolea heterocolpos,,"Holmen, Kjeld",,,,Dupl. Det. Kjeld Holmen,,
853453,714927,true,item name; associated species,Arnellia fennica,,"Holmen, Kjeld",,,,Dupl. Det. Kjeld Holmen,,
853454,714927,true,item name; associated species,Odontoschisma macounii,,"Holmen, Kjeld",,,,Dupl. Det. Kjeld Holmen,,
853460,714930,true,item name; associated species,Tritomaria quinquedentata,,"Ley, Linda M.",1982,,,,,
853463,714931,true,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
853466,714932,true,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
853469,714933,true,item name; associated species,Lophozia guttulata,,unknown attributor,,,,,,
853470,714933,true,item name; associated species,Cephalozia pleniceps,,unknown attributor,,,,,,
853471,714933,true,item name; associated species,Barbilophozia hatcheri,,unknown attributor,,,,,,
853472,714933,true,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
853513,714951,true,item name; associated species,Blepharostoma trichophyllum,,"Hong, W.S.",1968,,,,,
853518,714953,false,item name; associated species,Blepharostoma trichophyllum,,"Ley, Linda M.",1981,,,,,
853523,714955,false,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
853524,714955,false,item name; associated species,Anastrophyllum minutum,,unknown attributor,,,,,,
853529,714958,false,item name; associated species,Tritomaria scitula,,unknown attributor,,,,,,
854528,715685,false,item name; associated species,Ptilidium pulcherrimum,,"Ley, Linda M.",1981,,,,,
854538,715694,false,item name; associated species,Lophozia debiliformis,,,,,,,,
856115,716698,false,item name; associated species,Dicranum scoparium,,"Belland, René J.",,,,,,
856124,716703,false,item name; associated species,Barbilophozia lycopodioides,,"Ley, Linda M.",1981,,,,,
856126,716704,false,item name; associated species,Isopterygiopsis pulchella,,,,,,,,
856130,716707,false,item name; associated species,Tritomaria quinquedentata,,"Ley, Linda M.",1982,,,,,
856135,716711,false,item name; associated species,Barbilophozia hatcheri,,"Ley, Linda M.",1981,,,,,
856141,716715,false,item name; associated species,Cephalozia pleniceps,,"Ley, Linda M.",1982,,,,,
853556,714972,true,item name; associated species,Blepharostoma trichophyllum,,"Ley, Linda M.",1985,,,,,
853557,714972,true,item name; associated species,Chiloscyphus pallescens,,"Ley, Linda M.",1985,,,,,
853558,714972,true,item name; associated species,Jungermannia leiantha,,"Ley, Linda M.",1985,,,,,
853559,714972,true,item name; associated species,Bryum sp.,,"Ley, Linda M.",1985,,,,,
853567,714976,false,item name; associated species,Scapania curta,,"Fulford, M.F.",,,,,,
853571,714978,false,item name; associated species,Aulacomnium palustre,,"Ley, Linda M.",1981,,,,,
854577,715712,false,item name; associated species,Lophozia ventricosa,,"Ley, Linda M.",1985,,,,,
854602,715731,false,item name; associated species,Ptilidium pulcherrimum,,"Ley, Linda M.",1984,,,,,
854611,715736,false,item name; associated species,Lophozia wenzelii,,"Ley, Linda M.",1982,,,,,
856232,716749,false,item name; associated species,Lophozia longidens,,unknown attributor,,,,,,
856234,716750,false,item name; associated species,Barbilophozia attenuata,,,,,,,,
843682,707691,true,item name; associated species,Scapania nemorea,,,,,,,,
859039,719484,false,item name; associated species,Tritomaria sp.,,"Williams, H.",1967-03?,,,Revision by H. Williams  +Tritomaria sp. trace.,,
859511,719916,false,item name; associated species,Leptobryum pyriforme,,"Steere, William C.",,,,,,
859751,720137,false,item name; associated species,Bryum pseudotriquetrum,,unknown attributor,,,,,,
859758,720143,false,item name; associated species,Harpanthus flotovianus,,"Steere, William C.",,,,,,
854889,715899,false,item name; associated species,Lophozia ventricosa,,unknown attributor,,,,,,
854890,715899,false,item name; associated species,Cephalozia pleniceps,,unknown attributor,,,,,,
854891,715899,false,item name; associated species,Cephalozia lunulifolia,,unknown attributor,,,,,,
854892,715899,false,item name; associated species,Barbilophozia hatcheri,,unknown attributor,,,,,,
854905,715900,false,item name; associated species,Barbilophozia kunzeana,,unknown attributor,,,,,,
854906,715900,false,item name; associated species,Cephalozia lunulifolia,,unknown attributor,,,,,,
854907,715900,false,item name; associated species,Cephalozia pleniceps,,unknown attributor,,,,,,
854910,715901,false,item name; associated species,Lophozia ventricosa,,unknown attributor,,,,,,
854912,715901,false,item name; associated species,Cephalozia lunulifolia,,unknown attributor,,,,,,
854914,715902,false,item name; associated species,Lophozia guttulata,,unknown attributor,,,,,,
854915,715902,false,item name; associated species,Lophozia ventricosa,,unknown attributor,,,,,,
854917,715902,false,item name; associated species,Cephalozia pleniceps,,unknown attributor,,,,,,
854919,715903,false,item name; associated species,Cephalozia pleniceps,,unknown attributor,,,,,,
854920,715903,false,item name; associated species,Lophozia ventricosa,,unknown attributor,,,,,,
854923,715904,false,item name; associated species,Lophozia guttulata,,unknown attributor,,,,,,
854924,715904,false,item name; associated species,Barbilophozia kunzeana,,unknown attributor,,,,,,
854926,715905,false,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
854929,715906,false,item name; associated species,Cephalozia bicuspidata,,unknown attributor,,,,,,
854930,715906,false,item name; associated species,Lophozia wenzelii,,unknown attributor,,,,,,
854935,715910,false,item name; associated species,Leiocolea heterocolpos,,,,,,,,
854941,715915,false,item name; associated species,Tayloria lingulata,,"Ley, Linda M.",1982,,,,,
854942,715915,false,item name; associated species,Tritomaria scitula,,"Ley, Linda M.",1982,,,,,
854945,715917,false,item name; associated species,Lophozia ventricosa,,"Holmen, Kjeld",,,,Dupl. Det. Kjeld Holmen,,
854292,715536,false,item name; associated species,Tritomaria quinquedentata,,unknown attributor,,,,,,
854293,715536,false,item name; associated species,Geocalyx graveolens,,,,,,,,
854300,715541,false,item name; associated species,Lepidozia reptans,,unknown attributor,,,,,,
854301,715541,false,item name; associated species,Lophozia guttulata,,,,,,,,
854305,715543,false,item name; associated species,Lophozia ventricosa,,unknown attributor,,,,,,
854306,715543,false,item name; associated species,Cephalozia lunulifolia,,unknown attributor,,,,,,
854315,715549,false,item name; associated species,Tritomaria exsectiformis,,"Ley, Linda M.",1982,,,,,
854316,715549,false,item name; associated species,Lophozia sp.,,"Ley, Linda M.",1982,,,,,
854330,715560,false,item name; associated species,Lophozia guttulata,,"Ley, Linda M.",1981,,,,,
854333,715561,false,item name; associated species,Lophozia ventricosa,,unknown attributor,,,,,,
854334,715561,false,item name; associated species,Cephalozia lunulifolia,,unknown attributor,,,,,,
859046,719488,false,item name; associated species,Tritomaria quinquedentata,,unknown attributor,,,,,,
859055,719495,false,item name; associated species,Barbilophozia barbata,,"Ireland, Robert R.",1984,,,,,
859060,719498,false,item name; associated species,Gymnocolea inflata,revision,"Ley, Linda M.",1978,,,Revison by L. Ley  1978,,
859063,719500,false,item name; associated species,Barbilophozia kunzeana,,"Ley, Linda M.",1984,,,,,
859064,719500,false,item name; associated species,Anastrophyllum minutum,,"Ley, Linda M.",1984,,,,,
859069,719504,false,item name; associated species,Blepharostoma trichophyllum,,,,,,,,
859071,719504,false,item name; associated species,Scapania sp.,,"Ley, Linda M.",1982,,,,,
859562,719966,false,item name; associated species,Pellia endiviifolia,,"Crowe, J.",1975-05,,,,,
859785,720169,false,item name; associated species,Bryum stenotrichum,,,,,,,,
859787,720169,false,item name; associated species,Timmia norvegica,,"Steere, William C.",1951,,,,,
853929,715268,true,item name; associated species,Plagiochila asplenioides,,unknown attributor,,,,,,
853937,714961,false,original identification; associated species,Gymnocolea inflata,,"Ley, Linda M.",2011-10-24,,,,,
854352,715571,false,item name; associated species,Tritomaria quinquedentata,,"Ley, Linda M.",1982,,,,,
854359,715575,false,item name; associated species,Blepharostoma trichophyllum,,"Hong, W.S.",1968,,,,,
854366,715579,false,item name; associated species,Lophozia guttulata,,"Ley, Linda M.",1981,,,,,
854367,715579,false,item name; associated species,Cephalozia lunulifolia,,"Ley, Linda M.",1981,,,,,
854368,715579,false,item name; associated species,Riccardia latifrons,,"Ley, Linda M.",1981,,,,,
854372,715580,false,item name; associated species,Lophozia guttulata,,"Ley, Linda M.",1982,,,,,
854376,715583,false,item name; associated species,Lophozia ventricosa,,unknown attributor,,,,,,
854377,715583,false,item name; associated species,Cephalozia lunulifolia,,unknown attributor,,,,,,
854384,715586,false,item name; associated species,Cephalozia pleniceps,,"Ley, Linda M.",1982,,,,,
859079,719511,false,item name; associated species,Distichium capillaceum,,"Ley, Linda M.",1982,,,,,
859101,719527,false,item name; associated species,Pohlia nutans,,unknown attributor,,,,,,
859102,719527,false,item name; associated species,Polytrichum juniperinum,,unknown attributor,,,,,,
853955,715282,false,item name; associated species,Cephaloziella divaricata,,,,,,,,
853959,715284,false,item name; associated species,Anastrophyllum minutum,,,,,,,,
853973,715295,false,item name; associated species,Barbilophozia hatcheri,,"Ley, Linda M.",1978,,,,,
853978,715299,false,item name; associated species,Tritomaria quinquedentata,,"Ley, Linda M.",1988,,,,,
853979,715299,false,item name; associated species,Hedwigia ciliata,,"Ley, Linda M.",1988,,,,,
854401,715598,false,item name; associated species,Barbilophozia kunzeana,,"Ley, Linda M.",1983,,,,,
854402,715598,false,item name; associated species,Cephalozia lunulifolia,,"Ley, Linda M.",1983,,,,,
854405,715600,false,item name; associated species,Cephalozia sp.,,H.W.,,,,,,
854406,715600,false,item name; associated species,Tritomaria,,H.W.,,,,,,
854407,715600,false,item name; associated species,Barbilophozia attenuata,,H.W.,,,,,,
854419,715609,false,item name; associated species,Tritomaria exsectiformis,,"Williams, H.",1958-03,,,Revision,,
854420,715609,false,item name; associated species,Blepharostoma,,"Williams, H.",1958-03,,,Revision,,
854421,715609,false,item name; associated species,Anastrophyllum minutum,,"Williams, H.",1958-03,,,Revision,,
854427,715613,false,item name; associated species,Callicladium haldanianum,,"Crowe, J.; Shea, Garry A.",,,,,,
854003,715313,false,item name; associated species,Pohlia nutans,,"Ley, Linda M.",1982,,,,,
854155,715428,false,item name; associated species,Blepharostoma trichophyllum,,"Ley, Linda M.",1982,,,,,
854444,715624,false,item name; associated species,Blepharostoma trichophyllum,,"Ley, Linda M.",1983,,,Revision,,
860069,720210,false,item name; associated species,Leptobryum pyriforme,,"Steere, William C.",1958,,,,,
860070,720210,false,item name; associated species,Ceratodon purpureus,,"Steere, William C.",1958,,,,,
854684,715774,false,item name; associated species,Lophozia ventricosa,,unknown attributor,,,,,,
854691,715778,false,item name; associated species,Blepharostoma trichophyllum,,"Ley, Linda M.",1982,,,,,
854692,715778,false,item name; associated species,Lepidozia reptans,,"Ley, Linda M.",1982,,,,,
860071,720210,false,item name; associated species,Aulacomnium turgidum,,"Steere, William C.",1958,,,,,
854710,715786,false,item name; associated species,Lophozia guttulata,,,,,,,,
854712,715786,true,item name; associated species,Scapania curta,,unknown attributor,,,,,,
854718,715788,false,item name; associated species,Ptilidium ciliare,,,,,,,,
854716,715788,false,item name; associated species,Lophozia guttulata,,,,,,,,
854722,715790,false,item name; associated species,Anastrophyllum hellerianum,,unknown attributor,,,,,,
854726,715791,false,item name; associated species,Anastrophyllum hellerianum,,,,,,,,
854730,715792,true,item name; associated species,Cephalozia catenulata,,unknown attributor,,,,,,
854731,715792,true,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
854735,715793,false,item name; associated species,Lophozia guttulata,,,,,,,,
854739,715794,false,item name; associated species,Lophozia guttulata,,,,,,,,
854741,715794,false,item name; associated species,Tritomaria exsecta,,,,,,,,
854743,715794,true,item name; associated species,Cephalozia catenulata,,unknown attributor,,,,,,
854744,715794,false,item name; associated species,Ptilidium ciliare,,,,,,,,
854748,715795,false,item name; associated species,Lophozia guttulata,,,,,,,,
854768,715810,false,item name; associated species,Blepharostoma trichophyllum,,"Crowe, J.",1975,,,,,
854771,715812,false,item name; associated species,Radula complanata,,"Crowe, J.",,,,,,
854773,715813,false,item name; associated species,Blepharostoma trichophyllum,,"Crowe, J.",,,,,,
854774,715813,false,item name; associated species,Jamesoniella autumnalis,,"Crowe, J.",,,,,,
854776,715814,false,item name; associated species,Geocalyx graveolens,,"Ley, Linda M.",1983,,,Revision,,
860199,720278,false,item name; associated species,Cephalozia bicuspidata subsp. ambigua,,,,,,,,
860712,720606,false,item name; associated species,Bryum miniatum,,"Hong, W.S.",1980-04,,,Examined by: Wong Shic Hong  April 1980.,,
858871,719370,false,item name; associated species,Lophozia excisa,,R.J.B.,,,,+ Lophozia excisa (Dicks.) Dum.,,
858925,719421,false,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
858932,719427,false,item name; associated species,Anastrophyllum minutum,,,,,,,,
858935,719428,false,item name; associated species,Barbilophozia hatcheri,,"Holmen, Kjeld",,,,Dupl. det. Kjeld Holmen,,
855417,716188,false,item name; associated species,Gymnocolea inflata,,H.W.,,,,,,
855418,716188,false,item name; associated species,Scapania nemorea,,,,,,,,
855435,716195,false,item name; associated species,Tritomaria quinquedentata,revision,"Ley, Linda M.",1983,,,,,
839935,704856,true,item name; associated species,Scapania nemorea,,,,,,,,
860750,720629,false,item name; associated species,Marsupella sphacelata,,"Hong, W.S.",1980-04,,,,,
858936,719428,false,item name; associated species,Dicranum spadiceum,,"Holmen, Kjeld",,,,Dupl. det. Kjeld Holmen,,
858938,719429,false,item name; associated species,Anastrophyllum minutum,,,,,,,,
858940,719429,false,item name; associated species,Blepharostoma trichophyllum,,"Holmen, Kjeld",,,,Dupl. det. Kjeld Holmen,,
858942,719430,false,item name; associated species,Anastrophyllum minutum,,,,,,,,
858943,719430,false,item name; associated species,Calypogeia muelleriana,,"Holmen, Kjeld",,,,Dupl. det. Kjeld Holmen,,
858945,719430,false,item name; associated species,Pohlia nutans,,"Holmen, Kjeld",,,,Dupl. det. Kjeld Holmen,,
858946,719430,false,item name; associated species,Aulacomnium turgidum,,"Holmen, Kjeld",,,,Dupl. det. Kjeld Holmen,,
858950,719432,false,item name; associated species,Barbilophozia binsteadii,,,,,,,,
858952,719432,false,item name; associated species,Cephalozia pleniceps,,"Holmen, Kjeld",,,,Dupl. det. Kjeld Holmen,,
858956,719436,false,item name; associated species,Anastrophyllum minutum,,,,,,,,
858959,719436,false,item name; associated species,Cephalozia pleniceps,,"Holmen, Kjeld",,,,Dupl. det. Kjeld Holmen,,
858965,719441,false,item name; associated species,Tritomaria quinquedentata,,"Holmen, Kjeld",,,,Dupl. det. Kjeld Holmen,,
858966,719441,false,item name; associated species,Anastrophyllum minutum,,,,,,,,
858970,719444,false,item name; associated species,Anastrophyllum minutum,,,,,,,,
858972,719444,false,item name; associated species,Dicranum elongatum,,"Holmen, Kjeld",,,,Dupl. det. Kjeld Holmen,,
858974,719445,false,item name; associated species,Cephalozia bicuspidata,,"Duda, J.",1968,,,,,
858980,719450,false,item name; associated species,Anastrophyllum minutum,,"Ley, Linda M.",1982,,,,,
858981,719450,false,item name; associated species,Tritomaria quinquedentata,,"Ley, Linda M.",1982,,,,,
855438,716196,false,item name; associated species,Diplophyllum taxifolium,,"Crowe, J.",,,,,,
855439,716196,false,item name; associated species,Barbilophozia barbata,,,,,,,,
855443,716197,false,item name; associated species,Tritomaria quinquedentata,,"Crowe, J.",1975-03,,,,,
855459,716203,false,item name; associated species,Blepharostoma trichophyllum,,"Hong, W.S.",1968,,,,,
855471,716209,false,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
855474,716210,false,item name; associated species,Plagiochila porelloides,,unknown attributor,,,,,,
855477,716211,false,item name; associated species,Pellia neesiana,,unknown attributor,,,,,,
855478,716211,false,item name; associated species,Blepharostoma trichophyllum,,unknown attributor,,,,,,
855479,716211,false,item name; associated species,Plagiochila porelloides,,unknown attributor,,,,,,
855485,716214,false,item name; associated species,Leiocolea heterocolpos,,,,,,,,
860798,720659,false,item name; associated species,Diplophyllum taxifolium,revision,"Brinkman, Alfred H.",1928-02,,,Revision by A.H. Brinkman Feb 1928.,,
860795,720661,false,item name; associated species,Diplophyllum albicans,revision,"Brinkman, Alfred H.",1928-02,,,Revision by A.H. Brinkman   Feb 1928,,
860796,720661,false,item name; associated species,Lophozia,revision,"Brinkman, Alfred H.",1928-02,,,Revision by A.H. Brinkman   Feb 1928,,
858983,719451,false,item name; associated species,Anastrophyllum hellerianum,,"Ley, Linda M.",1983,,,,,
858985,719452,false,item name; associated species,Chiloscyphus minor,,,,,,,,
858996,719457,false,item name; associated species,Blepharostoma trichophyllum,,"Ley, Linda M.",1981,,,Revision by L.M. Ley  1981,,
859008,719463,false,item name; associated species,Tritomaria exsectiformis,,"Ley, Linda M.",1983,,,Revision by Linda M. Ley  1983,,
859011,719464,false,item name; associated species,Tritomaria exsectiformis,,"Ley, Linda M.",1984,,,Revision by Linda M. Ley  1984.,,
