emu_module,emu_column,type,kind,lookup_parent,lookup_name,lookup_level,reference_module,reference_column,reference_link,description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,CitSpecimenRef_nesttab,dtInteger,dkNested,,,,ecatalogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,CitTypeStatus_nesttab,dtText,dkNested,,Type Status,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,CitVerifiedBy_tab,dtText,dkTable,,,,eparties,SummaryData,CitVerifiedByRef_tab,A list of citation details based on the information above.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,CitVerifiedByRef_tab,dtInteger,dkTable,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,CitVerifiedDate0,dtDate,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaApplicableCode,dtText,dkAtom,,Taxonomic Code,1,,,,"This field is present on the Minerals classification tab for data entry purposes. If the applicable code has been made Minerals by accident, this field provides the opportunity to correct it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaClass,dtText,dkAtom,ClaSuperclass,Taxonomy,5,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaCultivar,dtText,dkAtom,,YesNo,1,,,,Is the taxon a cultivar? A yes or no answer. (A cultivar is something that has arisen in cultivation.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaCultivarName,dtText,dkAtom,,,,,,,The name given to the cultivar taxon.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaCurrentlyAccepted,dtText,dkAtom,,Taxonomy Currently Accepted,1,,,,Is the scientific name the currently accepted name?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaCurrentName,dtText,dkAtom,,,,etaxonomy,SummaryData,ClaCurrentNameRef,"If the answer to the above question is no, a name can be entered in this field. If the answer is yes, the name will automatically be entered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaCurrentNameRef,dtInteger,dkAtom,,,,etaxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaCurrentNameScientific,dtText,dkAtom,,,,etaxonomy,ClaScientificName,ClaCurrentNameRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaFamily,dtText,dkAtom,ClaFamilyNumber,Taxonomy,13,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaFamilyNumber,dtText,dkAtom,ClaSuperfamily,Taxonomy,12,,,,The number that applies to the Family name.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaGenus,dtText,dkAtom,ClaGenusNumber,Taxonomy,18,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaGenusNumber,dtText,dkAtom,ClaSubtribe,Taxonomy,17,,,,The number that applies to the Genus name.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaHybrid,dtText,dkAtom,,YesNo,1,,,,"Is the taxon a hybrid? That is, are its parents different from each other (usually different species)? A yes or no answer.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaHybridParent1Name,dtText,dkAtom,,,,etaxonomy,SummaryData,ClaHybridParent1NameRef,The taxonomic record for the taxon's 'Parent 1'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaHybridParent1NameRef,dtInteger,dkAtom,,,,etaxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaHybridParent1Sex,dtText,dkAtom,,Parent Sex,1,,,,"The sex or gender of Parent 1, e.g. male, female, unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaHybridParent2Name,dtText,dkAtom,,,,etaxonomy,SummaryData,ClaHybridParent2NameRef,The taxonomic record for the taxon's 'Parent 2'.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaHybridParent2NameRef,dtInteger,dkAtom,,,,etaxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaHybridParent2Sex,dtText,dkAtom,,Parent Sex,1,,,,"The sex or gender of Parent 2, e.g. male, female, unknown.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaHybridRank,dtText,dkAtom,,Hybrid Rank,1,,,,"The rank of the taxon in the hierarchy, i.e. at what level the taxon exists. For example, if the most specific information is at the Genus level, the rank of the taxon would be Genus.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaIncertaeSedis,dtText,dkAtom,,YesNoUnknown,1,,,,A species whose characteristics are known and defined but which has an unknown position in the higher classification hierarchy - commonly used for historical classifications.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaIncertaeSedisAuthority,dtText,dkAtom,,,,eparties,SummaryData,ClaIncertaeSedisAuthorityRef,The publication that officially labels a species as Incertae Sedis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaIncertaeSedisAuthorityRef,dtInteger,dkAtom,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaInfraclass,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaInfraorder,dtText,dkAtom,ClaSuborder,Taxonomy,10,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaKingdom,dtText,dkAtom,,Taxonomy,1,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaOrder,dtText,dkAtom,ClaSuperorder,Taxonomy,8,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaOtherRank_tab,dtText,dkTable,,Taxonomy Other Rank,1,,,,"Other names of classifications below those listed above - more precise classifications. For example, one might be Infra-subspecies.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaOtherValue_tab,dtText,dkTable,,Taxonomy Other Value,1,,,,"The valuethat goes with the other rank, e.g. Infra-subspecies: Value X.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaPhylum,dtText,dkAtom,ClaKingdom,Taxonomy,2,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaRank,dtText,dkAtom,,Taxonomic Rank,1,,,,"The rank of the taxon in the hierarchy, i.e. at what level the taxon exists. For example, if the most specific information is at the Genus level, the rank of the taxon would be Genus.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaRankLevel,dtFloat,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaRankSpeciesOrBelow,dtText,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaScientificName,dtText,dkAtom,,,,,,,"If the answer to the above question is no, a name can be entered in this field. If the answer is yes, the name will automatically be entered. Scientific names are usually constructed according to the rules of the applicable code, e.g. ICBN, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaScientificNameAuto,dtText,dkAtom,,YesNo,1,,,,Is the scientific name automatically derived?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaSection,dtText,dkAtom,ClaSubgenus,Taxonomy,20,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaSequenceNumber,dtFloat,dkAtom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaSeries,dtText,dkAtom,ClaSection,Taxonomy,21,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaSpecies,dtText,dkAtom,ClaSeries,Taxonomy,22,,,,The name of the mineral species. Mineral taxa have no higher classifications than species.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaSubclass,dtText,dkAtom,ClaClass,Taxonomy,6,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaSubfamily,dtText,dkAtom,ClaFamily,Taxonomy,14,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaSubgenus,dtText,dkAtom,ClaGenus,Taxonomy,19,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaSuborder,dtText,dkAtom,ClaOrder,Taxonomy,9,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaSubphylum,dtText,dkAtom,ClaPhylum,Taxonomy,3,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaSubspecies,dtText,dkAtom,ClaSpecies,Taxonomy,23,,,,"The scientific classification of the taxon. This is a hierarchical relationship, with Family being the most general classification (in everyday usage) and subspecies the most specific. Only rarely will all fields in this hierarchy be populated.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaSubtribe,dtText,dkAtom,ClaTribe,Taxonomy,16,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaSuperclass,dtText,dkAtom,ClaSubphylum,Taxonomy,4,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaSuperfamily,dtText,dkAtom,ClaInfraorder,Taxonomy,11,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaSuperorder,dtText,dkAtom,ClaSubclass,Taxonomy,7,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ClaTribe,dtText,dkAtom,ClaSubfamily,Taxonomy,15,,,,The hierarchical scientific classification of the taxon. Only rarely will all fields in this hierarchy be populated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ComComments_tab,dtText,dkTable,,,,,,,Comments pertaining to the usage of the common name.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ComGeographicLocation_tab,dtText,dkTable,,Common Name Geographic Locations,1,,,,The geographic location in which the common name is used.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ComLanguage_tab,dtText,dkTable,,Common Name Languages,1,,,,The language in which the common name is used.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ComName_tab,dtText,dkTable,,Common Names,1,,,,A name commonly used to refer to the taxon.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ComReference_tab,dtText,dkTable,,,,ebibliography,SummaryData,ComReferenceRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ComReferenceRef_tab,dtInteger,dkTable,,,,ebibliography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,CurCurrentlyAccepted,dtText,dkAtom,,,,etaxonomy,ClaCurrentlyAccepted,ClaCurrentNameRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,CurCurrentNameRef,dtInteger,dkAtom,,,,etaxonomy,ClaCurrentNameRef,ClaCurrentNameRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,CurScientificName,dtText,dkAtom,,,,etaxonomy,ClaScientificName,ClaCurrentNameRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,CurSynAuthorityRef_tab,dtInteger,dkTable,,,,etaxonomy,SynAuthorityRef_tab,ClaCurrentNameRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,CurSynKind_tab,dtText,dkTable,,,,etaxonomy,SynKind_tab,ClaCurrentNameRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,CurSynNameRef_tab,dtInteger,dkTable,,,,etaxonomy,SynNameRef_tab,ClaCurrentNameRef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,DesDescription0,dtText,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,DesLabel0,dtText,dkTable,,Description Labels,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,ExtendedData,dtText,dkAtom,,,,,,,A multi-line summary of the salient parts of the current record. The extended data is automatically constructed by EMu when the record is saved. It is displayed along side of the thumbnail image when the persistent image option is selected in Show Detail mode.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,GeoArea_tab,dtText,dkTable,,,,egazetteer,SummaryData,GeoAreaRef_tab,A list of geographic details based on the information above.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,GeoAreaRef_tab,dtInteger,dkTable,,,,egazetteer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,GeoAuthority_tab,dtText,dkTable,,,,eparties,SummaryData,GeoAuthorityRef_tab,A list of geographic details based on the information above.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,GeoAuthorityRef_tab,dtInteger,dkTable,,,,eparties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,GeoStatus_tab,dtText,dkTable,,Geographic Status,1,,,,A list of geographic details based on the information above.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,GeoStatusComments_tab,dtText,dkTable,,,,,,,A list of geographic details based on the information above.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,GeoStatusType_tab,dtText,dkTable,,Geographic Status Type,1,,,,A list of geographic details based on the information above.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HisAccDate0,dtDate,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HisAccName_tab,dtText,dkTable,,,,etaxonomy,SummaryData,HisAccNameRef_tab,An automatically derived audit trail of changes to the synonym details on the All Synonyms tab.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HisAccNameRef_tab,dtInteger,dkTable,,,,etaxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HisSynAuthority_tab,dtText,dkTable,,,,ebibliography,SummaryData,HisSynAuthorityRef_tab,An automatically derived audit trail of changes to the synonym details on the All Synonyms tab.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HisSynAuthorityRef_tab,dtInteger,dkTable,,,,ebibliography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HisSynDate0,dtDate,dkTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HisSynKind_tab,dtText,dkTable,,Synonym Kind,1,,,,An automatically derived audit trail of changes to the synonym details on the All Synonyms tab.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HisSynLaterHomonym_tab,dtText,dkTable,,YesNoUnknown,1,,,,An automatically derived audit trail of synonym details based on the information on the All Synonyms tab.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HisSynMisapplied_tab,dtText,dkTable,,YesNoUnknown,1,,,,An automatically derived audit trail of synonym details based on the information on the All Synonyms tab.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HisSynName_tab,dtText,dkTable,,,,etaxonomy,SummaryData,HisSynNameRef_tab,An automatically derived audit trail of previous synonyms based on the information on the All Synonyms tab.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HisSynNameRef_tab,dtInteger,dkTable,,,,etaxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HisSynNomenOblitum_tab,dtText,dkTable,,YesNoUnknown,1,,,,An automatically derived audit trail of synonym details based on the information on the All Synonyms tab.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HisSynRejected_tab,dtText,dkTable,,YesNoUnknown,1,,,,An automatically derived audit trail of synonym details based on the information on the All Synonyms tab.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HisSynSuperfluous_tab,dtText,dkTable,,YesNoUnknown,1,,,,An automatically derived audit trail of synonym details based on the information on the All Synonyms tab.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HisSynUncertain_tab,dtText,dkTable,,YesNoUnknown,1,,,,An automatically derived audit trail of synonym details based on the information on the All Synonyms tab.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HomCurrentlyAccepted_tab,dtText,dkTable,,,,etaxonomy,ClaCurrentlyAccepted,HomNameRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HomCurrentNameRef_tab,dtInteger,dkTable,,,,etaxonomy,ClaCurrentNameRef,HomNameRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HomKind_tab,dtText,dkTable,,Homotypic Name Kind,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HomName_tab,dtText,dkTable,,,,etaxonomy,SummaryData,HomNameRef_tab,The name of a homotypic taxon. A homotype is a kind of synonym - one that arises from the study of the same type specimen used to define the original taxon.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HomNameRef_tab,dtInteger,dkTable,,,,etaxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,HomNameScientific_tab,dtText,dkTable,,,,etaxonomy,ClaScientificName,HomNameRef_tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,InfComments_tab,dtText,dkTable,,,,,,,Comments pertaining to the usage of this informal name withinthe museum or department.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,InfName_tab,dtText,dkTable,,Informal Names,1,,,,A special or unique name for the taxon used within the museum or department.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,InfReference_tab,dtText,dkTable,,,,ebibliography,SummaryData,InfReferenceRef_tab,The publication (internal or otherwise) in which details for the usage of this informal name is supplied.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,InfReferenceRef_tab,dtInteger,dkTable,,,,ebibliography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,irn,dtInteger,dkKey,,,,,,,Internal Record Number. This is a unique number assigned automatically by EMu to each and every record in every module.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
etaxonomy,MulCreator_nesttab,dtText,dkNested,,Media Creator,1,emultimedia,MulCreator_tab,MulMultiMediaRef_tab,"The person or organization primarily responsible for creating the intellectual content of the resource. For example, authors in the case of written documents, artists, photographers, or illustrators in the case of visual resources. (Dublin Core Metadata standard)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
